"Tabela 7110 - População residente, por cor ou raça e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
População,UF,25,Paraíba,2019,Branca,10 a 14 anos,97.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,15 a 17 anos,70.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,18 a 24 anos,141.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,25 a 29 anos,90.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,30 a 39 anos,198.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,40 a 59 anos,287.0,Mil pessoas
População,UF,25,Paraíba,2019,Branca,60 anos ou mais,181.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,0 a 3 anos,142.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,4 a 5 anos,70.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,6 a 9 anos,156.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,10 a 14 anos,209.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,15 a 17 anos,136.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,18 a 24 anos,326.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,25 a 29 anos,217.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,30 a 39 anos,423.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,40 a 59 anos,655.0,Mil pessoas
População,UF,25,Paraíba,2019,Preta ou parda,60 anos ou mais,355.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,0 a 3 anos,240.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,4 a 5 anos,117.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,6 a 9 anos,234.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,10 a 14 anos,302.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,15 a 17 anos,202.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,18 a 24 anos,424.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,25 a 29 anos,340.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,30 a 39 anos,645.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,40 a 59 anos,978.0,Mil pessoas
População,UF,25,Paraíba,2022,Total,60 anos ou mais,572.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,0 a 3 anos,95.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,4 a 5 anos,35.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,6 a 9 anos,73.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,10 a 14 anos,88.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,15 a 17 anos,52.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,18 a 24 anos,118.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,25 a 29 anos,103.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,30 a 39 anos,188.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,40 a 59 anos,298.0,Mil pessoas
População,UF,25,Paraíba,2022,Branca,60 anos ou mais,211.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,0 a 3 anos,145.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,4 a 5 anos,81.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,6 a 9 anos,160.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,10 a 14 anos,213.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,15 a 17 anos,148.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,18 a 24 anos,302.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,25 a 29 anos,235.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,30 a 39 anos,452.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,40 a 59 anos,667.0,Mil pessoas
População,UF,25,Paraíba,2022,Preta ou parda,60 anos ou mais,357.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,0 a 3 anos,222.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,4 a 5 anos,128.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,6 a 9 anos,259.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,10 a 14 anos,307.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,15 a 17 anos,175.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,18 a 24 anos,429.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,25 a 29 anos,319.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,30 a 39 anos,636.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,40 a 59 anos,1022.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,60 anos ou mais,579.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,0 a 3 anos,87.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,4 a 5 anos,43.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,6 a 9 anos,86.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,10 a 14 anos,96.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,15 a 17 anos,53.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,18 a 24 anos,137.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,25 a 29 anos,92.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,30 a 39 anos,204.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,40 a 59 anos,319.0,Mil pessoas
População,UF,25,Paraíba,2023,Branca,60 anos ou mais,212.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,0 a 3 anos,133.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,4 a 5 anos,84.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,6 a 9 anos,171.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,10 a 14 anos,210.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,15 a 17 anos,120.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,18 a 24 anos,288.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,25 a 29 anos,222.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,30 a 39 anos,426.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,40 a 59 anos,692.0,Mil pessoas
População,UF,25,Paraíba,2023,Preta ou parda,60 anos ou mais,364.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,0 a 3 anos,245.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,4 a 5 anos,121.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,6 a 9 anos,230.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,10 a 14 anos,295.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,15 a 17 anos,172.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,18 a 24 anos,430.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,25 a 29 anos,306.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,30 a 39 anos,642.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,40 a 59 anos,1036.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,60 anos ou mais,616.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,0 a 3 anos,90.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,4 a 5 anos,42.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,6 a 9 anos,87.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,10 a 14 anos,97.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,15 a 17 anos,55.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,18 a 24 anos,131.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,25 a 29 anos,100.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,30 a 39 anos,207.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,40 a 59 anos,336.0,Mil pessoas
População,UF,25,Paraíba,2024,Branca,60 anos ou mais,218.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,0 a 3 anos,154.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,4 a 5 anos,79.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,6 a 9 anos,141.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,10 a 14 anos,196.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,15 a 17 anos,115.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,18 a 24 anos,297.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,25 a 29 anos,203.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,30 a 39 anos,430.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,40 a 59 anos,691.0,Mil pessoas
População,UF,25,Paraíba,2024,Preta ou parda,60 anos ou mais,392.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,0 a 3 anos,559.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,4 a 5 anos,268.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,6 a 9 anos,561.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,10 a 14 anos,710.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,15 a 17 anos,485.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,18 a 24 anos,1121.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,25 a 29 anos,774.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,30 a 39 anos,1501.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,40 a 59 anos,2157.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,60 anos ou mais,1175.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,0 a 3 anos,195.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,4 a 5 anos,82.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,6 a 9 anos,175.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,10 a 14 anos,202.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,15 a 17 anos,125.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,18 a 24 anos,332.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,25 a 29 anos,211.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,30 a 39 anos,449.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,40 a 59 anos,623.0,Mil pessoas
População,UF,26,Pernambuco,2016,Branca,60 anos ou mais,421.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,0 a 3 anos,363.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,4 a 5 anos,184.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,6 a 9 anos,384.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,10 a 14 anos,505.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,15 a 17 anos,359.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,18 a 24 anos,783.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,25 a 29 anos,557.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,30 a 39 anos,1047.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,40 a 59 anos,1525.0,Mil pessoas
População,UF,26,Pernambuco,2016,Preta ou parda,60 anos ou mais,751.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,0 a 3 anos,512.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,4 a 5 anos,256.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,6 a 9 anos,571.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,10 a 14 anos,741.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,15 a 17 anos,526.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,18 a 24 anos,1098.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,25 a 29 anos,743.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,30 a 39 anos,1534.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,40 a 59 anos,2200.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,60 anos ou mais,1191.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,0 a 3 anos,180.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,4 a 5 anos,76.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,6 a 9 anos,161.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,10 a 14 anos,188.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,15 a 17 anos,135.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,18 a 24 anos,306.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,25 a 29 anos,217.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,30 a 39 anos,446.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,40 a 59 anos,619.0,Mil pessoas
População,UF,26,Pernambuco,2017,Branca,60 anos ou mais,373.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,0 a 3 anos,331.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,4 a 5 anos,179.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,6 a 9 anos,408.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,10 a 14 anos,549.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,15 a 17 anos,388.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,18 a 24 anos,786.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,25 a 29 anos,522.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,30 a 39 anos,1078.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,40 a 59 anos,1564.0,Mil pessoas
População,UF,26,Pernambuco,2017,Preta ou parda,60 anos ou mais,808.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,0 a 3 anos,543.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,4 a 5 anos,273.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,6 a 9 anos,530.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,10 a 14 anos,738.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,15 a 17 anos,480.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,18 a 24 anos,1086.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,25 a 29 anos,766.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,30 a 39 anos,1562.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,40 a 59 anos,2242.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,60 anos ou mais,1214.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,0 a 3 anos,206.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,4 a 5 anos,91.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,6 a 9 anos,181.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,10 a 14 anos,232.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,15 a 17 anos,131.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,18 a 24 anos,327.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,25 a 29 anos,220.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,30 a 39 anos,500.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,40 a 59 anos,663.0,Mil pessoas
População,UF,26,Pernambuco,2018,Branca,60 anos ou mais,415.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,0 a 3 anos,331.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,4 a 5 anos,180.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,6 a 9 anos,343.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,10 a 14 anos,501.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,15 a 17 anos,345.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,18 a 24 anos,748.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,25 a 29 anos,534.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,30 a 39 anos,1041.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,40 a 59 anos,1551.0,Mil pessoas
População,UF,26,Pernambuco,2018,Preta ou parda,60 anos ou mais,787.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,0 a 3 anos,540.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,4 a 5 anos,280.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,6 a 9 anos,546.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,10 a 14 anos,731.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,15 a 17 anos,463.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,18 a 24 anos,1127.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,25 a 29 anos,762.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,30 a 39 anos,1563.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,40 a 59 anos,2276.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,60 anos ou mais,1205.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,0 a 3 anos,196.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,4 a 5 anos,91.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,6 a 9 anos,167.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,10 a 14 anos,208.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,15 a 17 anos,114.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,18 a 24 anos,311.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,25 a 29 anos,234.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,30 a 39 anos,492.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,40 a 59 anos,694.0,Mil pessoas
População,UF,26,Pernambuco,2019,Branca,60 anos ou mais,417.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,0 a 3 anos,342.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,4 a 5 anos,186.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,6 a 9 anos,369.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,10 a 14 anos,516.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,15 a 17 anos,343.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,18 a 24 anos,809.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,25 a 29 anos,519.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,30 a 39 anos,1055.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,40 a 59 anos,1557.0,Mil pessoas
População,UF,26,Pernambuco,2019,Preta ou parda,60 anos ou mais,780.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,0 a 3 anos,555.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,4 a 5 anos,268.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,6 a 9 anos,570.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,10 a 14 anos,724.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,15 a 17 anos,444.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,18 a 24 anos,1046.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,25 a 29 anos,709.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,30 a 39 anos,1591.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,40 a 59 anos,2364.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,60 anos ou mais,1394.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,0 a 3 anos,221.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,4 a 5 anos,94.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,6 a 9 anos,181.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,10 a 14 anos,224.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,15 a 17 anos,132.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,18 a 24 anos,335.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,25 a 29 anos,211.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,30 a 39 anos,505.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,40 a 59 anos,739.0,Mil pessoas
População,UF,26,Pernambuco,2022,Branca,60 anos ou mais,500.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,0 a 3 anos,332.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,4 a 5 anos,173.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,6 a 9 anos,384.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,10 a 14 anos,494.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,15 a 17 anos,306.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,18 a 24 anos,696.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,25 a 29 anos,490.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,30 a 39 anos,1068.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,40 a 59 anos,1603.0,Mil pessoas
População,UF,26,Pernambuco,2022,Preta ou parda,60 anos ou mais,879.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,0 a 3 anos,521.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,4 a 5 anos,289.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,6 a 9 anos,536.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,10 a 14 anos,695.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,15 a 17 anos,426.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,18 a 24 anos,1052.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,25 a 29 anos,708.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,30 a 39 anos,1525.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,40 a 59 anos,2541.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,60 anos ou mais,1428.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,0 a 3 anos,220.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,4 a 5 anos,109.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,6 a 9 anos,195.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,10 a 14 anos,222.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,15 a 17 anos,123.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,18 a 24 anos,337.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,25 a 29 anos,233.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,30 a 39 anos,470.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,40 a 59 anos,851.0,Mil pessoas
População,UF,26,Pernambuco,2023,Branca,60 anos ou mais,541.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,0 a 3 anos,292.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,4 a 5 anos,176.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,6 a 9 anos,335.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,10 a 14 anos,463.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,15 a 17 anos,298.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,18 a 24 anos,695.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,25 a 29 anos,462.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,30 a 39 anos,1038.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,40 a 59 anos,1662.0,Mil pessoas
População,UF,26,Pernambuco,2023,Preta ou parda,60 anos ou mais,874.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,0 a 3 anos,527.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,4 a 5 anos,292.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,6 a 9 anos,560.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,10 a 14 anos,700.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,15 a 17 anos,455.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,18 a 24 anos,993.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,25 a 29 anos,744.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,30 a 39 anos,1571.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,40 a 59 anos,2473.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,60 anos ou mais,1457.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,0 a 3 anos,192.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,4 a 5 anos,102.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,6 a 9 anos,187.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,10 a 14 anos,217.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,15 a 17 anos,148.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,18 a 24 anos,326.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,25 a 29 anos,219.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,30 a 39 anos,467.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,40 a 59 anos,789.0,Mil pessoas
População,UF,26,Pernambuco,2024,Branca,60 anos ou mais,533.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,0 a 3 anos,333.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,4 a 5 anos,189.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,6 a 9 anos,367.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,10 a 14 anos,477.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,15 a 17 anos,304.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,18 a 24 anos,658.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,25 a 29 anos,520.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,30 a 39 anos,1087.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,40 a 59 anos,1663.0,Mil pessoas
População,UF,26,Pernambuco,2024,Preta ou parda,60 anos ou mais,912.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,0 a 3 anos,202.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,4 a 5 anos,107.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,6 a 9 anos,218.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,10 a 14 anos,304.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,15 a 17 anos,192.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,18 a 24 anos,421.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,25 a 29 anos,255.0,Mil pessoas
