"Tabela 7109 - População residente, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
População,UF,25,Paraíba,2022,Mulheres,6 a 9 anos,113.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,10 a 14 anos,147.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,15 a 17 anos,95.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,18 a 24 anos,217.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,25 a 29 anos,179.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,30 a 39 anos,329.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,40 a 59 anos,489.0,Mil pessoas
População,UF,25,Paraíba,2022,Mulheres,60 anos ou mais,327.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,Total,4075.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,0 a 3 anos,222.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,4 a 5 anos,128.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,6 a 9 anos,259.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,10 a 14 anos,307.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,15 a 17 anos,175.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,18 a 24 anos,429.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,25 a 29 anos,319.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,30 a 39 anos,636.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,40 a 59 anos,1022.0,Mil pessoas
População,UF,25,Paraíba,2023,Total,60 anos ou mais,579.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,Total,1989.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,0 a 3 anos,116.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,4 a 5 anos,64.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,6 a 9 anos,140.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,10 a 14 anos,156.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,15 a 17 anos,88.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,18 a 24 anos,219.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,25 a 29 anos,151.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,30 a 39 anos,309.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,40 a 59 anos,499.0,Mil pessoas
População,UF,25,Paraíba,2023,Homens,60 anos ou mais,248.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,Total,2085.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,0 a 3 anos,105.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,4 a 5 anos,64.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,6 a 9 anos,119.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,10 a 14 anos,151.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,15 a 17 anos,87.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,18 a 24 anos,210.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,25 a 29 anos,169.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,30 a 39 anos,327.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,40 a 59 anos,524.0,Mil pessoas
População,UF,25,Paraíba,2023,Mulheres,60 anos ou mais,330.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,Total,4094.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,0 a 3 anos,245.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,4 a 5 anos,121.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,6 a 9 anos,230.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,10 a 14 anos,295.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,15 a 17 anos,172.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,18 a 24 anos,430.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,25 a 29 anos,306.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,30 a 39 anos,642.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,40 a 59 anos,1036.0,Mil pessoas
População,UF,25,Paraíba,2024,Total,60 anos ou mais,616.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,Total,1986.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,0 a 3 anos,123.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,4 a 5 anos,60.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,6 a 9 anos,116.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,10 a 14 anos,148.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,15 a 17 anos,87.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,18 a 24 anos,223.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,25 a 29 anos,143.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,30 a 39 anos,317.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,40 a 59 anos,493.0,Mil pessoas
População,UF,25,Paraíba,2024,Homens,60 anos ou mais,276.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,Total,2107.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,0 a 3 anos,121.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,4 a 5 anos,61.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,6 a 9 anos,114.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,10 a 14 anos,147.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,15 a 17 anos,84.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,18 a 24 anos,206.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,25 a 29 anos,163.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,30 a 39 anos,325.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,40 a 59 anos,543.0,Mil pessoas
População,UF,25,Paraíba,2024,Mulheres,60 anos ou mais,340.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,Total,9312.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,0 a 3 anos,559.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,4 a 5 anos,268.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,6 a 9 anos,561.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,10 a 14 anos,710.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,15 a 17 anos,485.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,18 a 24 anos,1121.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,25 a 29 anos,774.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,30 a 39 anos,1501.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,40 a 59 anos,2157.0,Mil pessoas
População,UF,26,Pernambuco,2016,Total,60 anos ou mais,1175.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,Total,4471.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,0 a 3 anos,279.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,4 a 5 anos,134.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,6 a 9 anos,289.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,10 a 14 anos,363.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,15 a 17 anos,249.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,18 a 24 anos,566.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,25 a 29 anos,368.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,30 a 39 anos,727.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,40 a 59 anos,1000.0,Mil pessoas
População,UF,26,Pernambuco,2016,Homens,60 anos ou mais,497.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,Total,4840.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,0 a 3 anos,281.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,4 a 5 anos,134.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,6 a 9 anos,272.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,10 a 14 anos,348.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,15 a 17 anos,236.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,18 a 24 anos,555.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,25 a 29 anos,405.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,30 a 39 anos,774.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,40 a 59 anos,1158.0,Mil pessoas
População,UF,26,Pernambuco,2016,Mulheres,60 anos ou mais,679.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,Total,9373.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,0 a 3 anos,512.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,4 a 5 anos,256.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,6 a 9 anos,571.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,10 a 14 anos,741.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,15 a 17 anos,526.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,18 a 24 anos,1098.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,25 a 29 anos,743.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,30 a 39 anos,1534.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,40 a 59 anos,2200.0,Mil pessoas
População,UF,26,Pernambuco,2017,Total,60 anos ou mais,1191.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,Total,4501.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,0 a 3 anos,258.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,4 a 5 anos,134.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,6 a 9 anos,290.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,10 a 14 anos,378.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,15 a 17 anos,271.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,18 a 24 anos,553.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,25 a 29 anos,361.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,30 a 39 anos,730.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,40 a 59 anos,1014.0,Mil pessoas
População,UF,26,Pernambuco,2017,Homens,60 anos ou mais,512.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,Total,4872.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,0 a 3 anos,254.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,4 a 5 anos,123.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,6 a 9 anos,281.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,10 a 14 anos,363.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,15 a 17 anos,255.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,18 a 24 anos,545.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,25 a 29 anos,382.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,30 a 39 anos,804.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,40 a 59 anos,1186.0,Mil pessoas
População,UF,26,Pernambuco,2017,Mulheres,60 anos ou mais,679.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,Total,9433.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,0 a 3 anos,543.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,4 a 5 anos,273.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,6 a 9 anos,530.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,10 a 14 anos,738.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,15 a 17 anos,480.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,18 a 24 anos,1086.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,25 a 29 anos,766.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,30 a 39 anos,1562.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,40 a 59 anos,2242.0,Mil pessoas
População,UF,26,Pernambuco,2018,Total,60 anos ou mais,1214.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,Total,4520.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,0 a 3 anos,279.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,4 a 5 anos,138.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,6 a 9 anos,269.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,10 a 14 anos,369.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,15 a 17 anos,242.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,18 a 24 anos,533.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,25 a 29 anos,379.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,30 a 39 anos,756.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,40 a 59 anos,1049.0,Mil pessoas
População,UF,26,Pernambuco,2018,Homens,60 anos ou mais,505.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,Total,4914.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,0 a 3 anos,263.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,4 a 5 anos,136.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,6 a 9 anos,261.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,10 a 14 anos,369.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,15 a 17 anos,238.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,18 a 24 anos,553.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,25 a 29 anos,386.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,30 a 39 anos,806.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,40 a 59 anos,1193.0,Mil pessoas
População,UF,26,Pernambuco,2018,Mulheres,60 anos ou mais,709.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,Total,9493.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,0 a 3 anos,540.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,4 a 5 anos,280.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,6 a 9 anos,546.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,10 a 14 anos,731.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,15 a 17 anos,463.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,18 a 24 anos,1127.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,25 a 29 anos,762.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,30 a 39 anos,1563.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,40 a 59 anos,2276.0,Mil pessoas
População,UF,26,Pernambuco,2019,Total,60 anos ou mais,1205.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,Total,4545.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,0 a 3 anos,277.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,4 a 5 anos,136.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,6 a 9 anos,284.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,10 a 14 anos,368.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,15 a 17 anos,234.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,18 a 24 anos,562.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,25 a 29 anos,358.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,30 a 39 anos,755.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,40 a 59 anos,1061.0,Mil pessoas
População,UF,26,Pernambuco,2019,Homens,60 anos ou mais,511.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,Total,4948.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,0 a 3 anos,263.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,4 a 5 anos,144.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,6 a 9 anos,262.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,10 a 14 anos,362.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,15 a 17 anos,229.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,18 a 24 anos,565.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,25 a 29 anos,404.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,30 a 39 anos,808.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,40 a 59 anos,1215.0,Mil pessoas
População,UF,26,Pernambuco,2019,Mulheres,60 anos ou mais,694.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,Total,9665.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,0 a 3 anos,555.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,4 a 5 anos,268.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,6 a 9 anos,570.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,10 a 14 anos,724.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,15 a 17 anos,444.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,18 a 24 anos,1046.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,25 a 29 anos,709.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,30 a 39 anos,1591.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,40 a 59 anos,2364.0,Mil pessoas
População,UF,26,Pernambuco,2022,Total,60 anos ou mais,1394.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,Total,4637.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,0 a 3 anos,296.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,4 a 5 anos,146.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,6 a 9 anos,292.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,10 a 14 anos,374.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,15 a 17 anos,237.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,18 a 24 anos,505.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,25 a 29 anos,348.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,30 a 39 anos,736.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,40 a 59 anos,1112.0,Mil pessoas
População,UF,26,Pernambuco,2022,Homens,60 anos ou mais,591.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,Total,5028.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,0 a 3 anos,259.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,4 a 5 anos,122.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,6 a 9 anos,278.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,10 a 14 anos,350.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,15 a 17 anos,207.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,18 a 24 anos,542.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,25 a 29 anos,362.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,30 a 39 anos,855.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,40 a 59 anos,1251.0,Mil pessoas
População,UF,26,Pernambuco,2022,Mulheres,60 anos ou mais,803.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,Total,9720.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,0 a 3 anos,521.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,4 a 5 anos,289.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,6 a 9 anos,536.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,10 a 14 anos,695.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,15 a 17 anos,426.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,18 a 24 anos,1052.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,25 a 29 anos,708.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,30 a 39 anos,1525.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,40 a 59 anos,2541.0,Mil pessoas
População,UF,26,Pernambuco,2023,Total,60 anos ou mais,1428.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,Total,4680.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,0 a 3 anos,272.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,4 a 5 anos,145.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,6 a 9 anos,274.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,10 a 14 anos,358.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,15 a 17 anos,225.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,18 a 24 anos,516.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,25 a 29 anos,349.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,30 a 39 anos,733.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,40 a 59 anos,1179.0,Mil pessoas
População,UF,26,Pernambuco,2023,Homens,60 anos ou mais,630.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,Total,5039.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,0 a 3 anos,249.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,4 a 5 anos,144.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,6 a 9 anos,262.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,10 a 14 anos,337.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,15 a 17 anos,201.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,18 a 24 anos,536.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,25 a 29 anos,359.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,30 a 39 anos,792.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,40 a 59 anos,1361.0,Mil pessoas
População,UF,26,Pernambuco,2023,Mulheres,60 anos ou mais,798.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,Total,9773.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,0 a 3 anos,527.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,4 a 5 anos,292.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,6 a 9 anos,560.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,10 a 14 anos,700.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,15 a 17 anos,455.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,18 a 24 anos,993.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,25 a 29 anos,744.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,30 a 39 anos,1571.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,40 a 59 anos,2473.0,Mil pessoas
População,UF,26,Pernambuco,2024,Total,60 anos ou mais,1457.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,Total,4629.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,0 a 3 anos,259.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,4 a 5 anos,156.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,6 a 9 anos,280.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,10 a 14 anos,347.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,15 a 17 anos,237.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,18 a 24 anos,473.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,25 a 29 anos,359.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,30 a 39 anos,745.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,40 a 59 anos,1149.0,Mil pessoas
População,UF,26,Pernambuco,2024,Homens,60 anos ou mais,624.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,Total,5143.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,0 a 3 anos,268.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,4 a 5 anos,136.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,6 a 9 anos,280.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,10 a 14 anos,353.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,15 a 17 anos,218.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,18 a 24 anos,520.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,25 a 29 anos,385.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,30 a 39 anos,827.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,40 a 59 anos,1324.0,Mil pessoas
População,UF,26,Pernambuco,2024,Mulheres,60 anos ou mais,832.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,Total,3285.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,0 a 3 anos,202.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,4 a 5 anos,107.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,6 a 9 anos,218.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,10 a 14 anos,304.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,15 a 17 anos,192.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,18 a 24 anos,421.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,25 a 29 anos,255.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,30 a 39 anos,515.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,40 a 59 anos,706.0,Mil pessoas
População,UF,27,Alagoas,2016,Total,60 anos ou mais,364.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,Total,1594.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,0 a 3 anos,101.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,4 a 5 anos,57.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,6 a 9 anos,109.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,10 a 14 anos,163.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,15 a 17 anos,99.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,18 a 24 anos,207.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,25 a 29 anos,128.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,30 a 39 anos,243.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,40 a 59 anos,325.0,Mil pessoas
População,UF,27,Alagoas,2016,Homens,60 anos ou mais,162.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,Total,1691.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,0 a 3 anos,101.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,4 a 5 anos,50.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,6 a 9 anos,109.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,10 a 14 anos,141.0,Mil pessoas
População,UF,27,Alagoas,2016,Mulheres,15 a 17 anos,93.0,Mil pessoas
