"Tabela 7133 - Pessoas de 25 anos ou mais de idade, por sexo e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,16,Amapá,2023,Mulheres,Sem instrução ou menos de 5 anos,33.0,Mil pessoas
UF,16,Amapá,2023,Mulheres,5 a 8 anos,33.0,Mil pessoas
UF,16,Amapá,2023,Mulheres,9 a 11 anos,23.0,Mil pessoas
UF,16,Amapá,2023,Mulheres,12 anos ou mais,173.0,Mil pessoas
UF,16,Amapá,2024,Homens,Sem instrução ou menos de 5 anos,35.0,Mil pessoas
UF,16,Amapá,2024,Homens,5 a 8 anos,47.0,Mil pessoas
UF,16,Amapá,2024,Homens,9 a 11 anos,29.0,Mil pessoas
UF,16,Amapá,2024,Homens,12 anos ou mais,147.0,Mil pessoas
UF,16,Amapá,2024,Mulheres,Sem instrução ou menos de 5 anos,32.0,Mil pessoas
UF,16,Amapá,2024,Mulheres,5 a 8 anos,34.0,Mil pessoas
UF,16,Amapá,2024,Mulheres,9 a 11 anos,24.0,Mil pessoas
UF,16,Amapá,2024,Mulheres,12 anos ou mais,177.0,Mil pessoas
UF,17,Tocantins,2016,Homens,Sem instrução ou menos de 5 anos,124.0,Mil pessoas
UF,17,Tocantins,2016,Homens,5 a 8 anos,83.0,Mil pessoas
UF,17,Tocantins,2016,Homens,9 a 11 anos,52.0,Mil pessoas
UF,17,Tocantins,2016,Homens,12 anos ou mais,152.0,Mil pessoas
UF,17,Tocantins,2016,Mulheres,Sem instrução ou menos de 5 anos,97.0,Mil pessoas
UF,17,Tocantins,2016,Mulheres,5 a 8 anos,72.0,Mil pessoas
UF,17,Tocantins,2016,Mulheres,9 a 11 anos,45.0,Mil pessoas
UF,17,Tocantins,2016,Mulheres,12 anos ou mais,200.0,Mil pessoas
UF,17,Tocantins,2017,Homens,Sem instrução ou menos de 5 anos,117.0,Mil pessoas
UF,17,Tocantins,2017,Homens,5 a 8 anos,108.0,Mil pessoas
UF,17,Tocantins,2017,Homens,9 a 11 anos,45.0,Mil pessoas
UF,17,Tocantins,2017,Homens,12 anos ou mais,166.0,Mil pessoas
UF,17,Tocantins,2017,Mulheres,Sem instrução ou menos de 5 anos,91.0,Mil pessoas
UF,17,Tocantins,2017,Mulheres,5 a 8 anos,84.0,Mil pessoas
UF,17,Tocantins,2017,Mulheres,9 a 11 anos,44.0,Mil pessoas
UF,17,Tocantins,2017,Mulheres,12 anos ou mais,218.0,Mil pessoas
UF,17,Tocantins,2018,Homens,Sem instrução ou menos de 5 anos,119.0,Mil pessoas
UF,17,Tocantins,2018,Homens,5 a 8 anos,100.0,Mil pessoas
UF,17,Tocantins,2018,Homens,9 a 11 anos,51.0,Mil pessoas
UF,17,Tocantins,2018,Homens,12 anos ou mais,185.0,Mil pessoas
UF,17,Tocantins,2018,Mulheres,Sem instrução ou menos de 5 anos,93.0,Mil pessoas
UF,17,Tocantins,2018,Mulheres,5 a 8 anos,85.0,Mil pessoas
UF,17,Tocantins,2018,Mulheres,9 a 11 anos,40.0,Mil pessoas
UF,17,Tocantins,2018,Mulheres,12 anos ou mais,230.0,Mil pessoas
UF,17,Tocantins,2019,Homens,Sem instrução ou menos de 5 anos,114.0,Mil pessoas
UF,17,Tocantins,2019,Homens,5 a 8 anos,106.0,Mil pessoas
UF,17,Tocantins,2019,Homens,9 a 11 anos,56.0,Mil pessoas
UF,17,Tocantins,2019,Homens,12 anos ou mais,188.0,Mil pessoas
UF,17,Tocantins,2019,Mulheres,Sem instrução ou menos de 5 anos,97.0,Mil pessoas
UF,17,Tocantins,2019,Mulheres,5 a 8 anos,80.0,Mil pessoas
UF,17,Tocantins,2019,Mulheres,9 a 11 anos,43.0,Mil pessoas
UF,17,Tocantins,2019,Mulheres,12 anos ou mais,238.0,Mil pessoas
UF,17,Tocantins,2022,Homens,Sem instrução ou menos de 5 anos,105.0,Mil pessoas
UF,17,Tocantins,2022,Homens,5 a 8 anos,96.0,Mil pessoas
UF,17,Tocantins,2022,Homens,9 a 11 anos,50.0,Mil pessoas
UF,17,Tocantins,2022,Homens,12 anos ou mais,234.0,Mil pessoas
UF,17,Tocantins,2022,Mulheres,Sem instrução ou menos de 5 anos,82.0,Mil pessoas
UF,17,Tocantins,2022,Mulheres,5 a 8 anos,76.0,Mil pessoas
UF,17,Tocantins,2022,Mulheres,9 a 11 anos,43.0,Mil pessoas
UF,17,Tocantins,2022,Mulheres,12 anos ou mais,277.0,Mil pessoas
UF,17,Tocantins,2023,Homens,Sem instrução ou menos de 5 anos,105.0,Mil pessoas
UF,17,Tocantins,2023,Homens,5 a 8 anos,94.0,Mil pessoas
UF,17,Tocantins,2023,Homens,9 a 11 anos,60.0,Mil pessoas
UF,17,Tocantins,2023,Homens,12 anos ou mais,224.0,Mil pessoas
UF,17,Tocantins,2023,Mulheres,Sem instrução ou menos de 5 anos,85.0,Mil pessoas
UF,17,Tocantins,2023,Mulheres,5 a 8 anos,73.0,Mil pessoas
UF,17,Tocantins,2023,Mulheres,9 a 11 anos,46.0,Mil pessoas
UF,17,Tocantins,2023,Mulheres,12 anos ou mais,279.0,Mil pessoas
UF,17,Tocantins,2024,Homens,Sem instrução ou menos de 5 anos,104.0,Mil pessoas
UF,17,Tocantins,2024,Homens,5 a 8 anos,105.0,Mil pessoas
UF,17,Tocantins,2024,Homens,9 a 11 anos,59.0,Mil pessoas
UF,17,Tocantins,2024,Homens,12 anos ou mais,236.0,Mil pessoas
UF,17,Tocantins,2024,Mulheres,Sem instrução ou menos de 5 anos,74.0,Mil pessoas
UF,17,Tocantins,2024,Mulheres,5 a 8 anos,84.0,Mil pessoas
UF,17,Tocantins,2024,Mulheres,9 a 11 anos,44.0,Mil pessoas
UF,17,Tocantins,2024,Mulheres,12 anos ou mais,297.0,Mil pessoas
UF,21,Maranhão,2016,Homens,Sem instrução ou menos de 5 anos,642.0,Mil pessoas
UF,21,Maranhão,2016,Homens,5 a 8 anos,391.0,Mil pessoas
UF,21,Maranhão,2016,Homens,9 a 11 anos,219.0,Mil pessoas
UF,21,Maranhão,2016,Homens,12 anos ou mais,507.0,Mil pessoas
UF,21,Maranhão,2016,Mulheres,Sem instrução ou menos de 5 anos,581.0,Mil pessoas
UF,21,Maranhão,2016,Mulheres,5 a 8 anos,373.0,Mil pessoas
UF,21,Maranhão,2016,Mulheres,9 a 11 anos,226.0,Mil pessoas
UF,21,Maranhão,2016,Mulheres,12 anos ou mais,690.0,Mil pessoas
UF,21,Maranhão,2017,Homens,Sem instrução ou menos de 5 anos,646.0,Mil pessoas
UF,21,Maranhão,2017,Homens,5 a 8 anos,387.0,Mil pessoas
UF,21,Maranhão,2017,Homens,9 a 11 anos,226.0,Mil pessoas
UF,21,Maranhão,2017,Homens,12 anos ou mais,554.0,Mil pessoas
UF,21,Maranhão,2017,Mulheres,Sem instrução ou menos de 5 anos,573.0,Mil pessoas
UF,21,Maranhão,2017,Mulheres,5 a 8 anos,369.0,Mil pessoas
UF,21,Maranhão,2017,Mulheres,9 a 11 anos,230.0,Mil pessoas
UF,21,Maranhão,2017,Mulheres,12 anos ou mais,753.0,Mil pessoas
UF,21,Maranhão,2018,Homens,Sem instrução ou menos de 5 anos,622.0,Mil pessoas
UF,21,Maranhão,2018,Homens,5 a 8 anos,397.0,Mil pessoas
UF,21,Maranhão,2018,Homens,9 a 11 anos,234.0,Mil pessoas
UF,21,Maranhão,2018,Homens,12 anos ou mais,587.0,Mil pessoas
UF,21,Maranhão,2018,Mulheres,Sem instrução ou menos de 5 anos,557.0,Mil pessoas
UF,21,Maranhão,2018,Mulheres,5 a 8 anos,368.0,Mil pessoas
UF,21,Maranhão,2018,Mulheres,9 a 11 anos,236.0,Mil pessoas
UF,21,Maranhão,2018,Mulheres,12 anos ou mais,809.0,Mil pessoas
UF,21,Maranhão,2019,Homens,Sem instrução ou menos de 5 anos,599.0,Mil pessoas
UF,21,Maranhão,2019,Homens,5 a 8 anos,379.0,Mil pessoas
UF,21,Maranhão,2019,Homens,9 a 11 anos,244.0,Mil pessoas
UF,21,Maranhão,2019,Homens,12 anos ou mais,617.0,Mil pessoas
UF,21,Maranhão,2019,Mulheres,Sem instrução ou menos de 5 anos,550.0,Mil pessoas
UF,21,Maranhão,2019,Mulheres,5 a 8 anos,383.0,Mil pessoas
UF,21,Maranhão,2019,Mulheres,9 a 11 anos,233.0,Mil pessoas
UF,21,Maranhão,2019,Mulheres,12 anos ou mais,859.0,Mil pessoas
UF,21,Maranhão,2022,Homens,Sem instrução ou menos de 5 anos,547.0,Mil pessoas
UF,21,Maranhão,2022,Homens,5 a 8 anos,385.0,Mil pessoas
UF,21,Maranhão,2022,Homens,9 a 11 anos,266.0,Mil pessoas
UF,21,Maranhão,2022,Homens,12 anos ou mais,742.0,Mil pessoas
UF,21,Maranhão,2022,Mulheres,Sem instrução ou menos de 5 anos,479.0,Mil pessoas
UF,21,Maranhão,2022,Mulheres,5 a 8 anos,386.0,Mil pessoas
UF,21,Maranhão,2022,Mulheres,9 a 11 anos,252.0,Mil pessoas
UF,21,Maranhão,2022,Mulheres,12 anos ou mais,1012.0,Mil pessoas
UF,21,Maranhão,2023,Homens,Sem instrução ou menos de 5 anos,562.0,Mil pessoas
UF,21,Maranhão,2023,Homens,5 a 8 anos,383.0,Mil pessoas
UF,21,Maranhão,2023,Homens,9 a 11 anos,245.0,Mil pessoas
UF,21,Maranhão,2023,Homens,12 anos ou mais,799.0,Mil pessoas
UF,21,Maranhão,2023,Mulheres,Sem instrução ou menos de 5 anos,497.0,Mil pessoas
UF,21,Maranhão,2023,Mulheres,5 a 8 anos,359.0,Mil pessoas
UF,21,Maranhão,2023,Mulheres,9 a 11 anos,266.0,Mil pessoas
UF,21,Maranhão,2023,Mulheres,12 anos ou mais,1058.0,Mil pessoas
UF,21,Maranhão,2024,Homens,Sem instrução ou menos de 5 anos,576.0,Mil pessoas
UF,21,Maranhão,2024,Homens,5 a 8 anos,369.0,Mil pessoas
UF,21,Maranhão,2024,Homens,9 a 11 anos,250.0,Mil pessoas
UF,21,Maranhão,2024,Homens,12 anos ou mais,833.0,Mil pessoas
UF,21,Maranhão,2024,Mulheres,Sem instrução ou menos de 5 anos,497.0,Mil pessoas
UF,21,Maranhão,2024,Mulheres,5 a 8 anos,357.0,Mil pessoas
UF,21,Maranhão,2024,Mulheres,9 a 11 anos,276.0,Mil pessoas
UF,21,Maranhão,2024,Mulheres,12 anos ou mais,1098.0,Mil pessoas
UF,22,Piauí,2016,Homens,Sem instrução ou menos de 5 anos,344.0,Mil pessoas
UF,22,Piauí,2016,Homens,5 a 8 anos,197.0,Mil pessoas
UF,22,Piauí,2016,Homens,9 a 11 anos,118.0,Mil pessoas
UF,22,Piauí,2016,Homens,12 anos ou mais,263.0,Mil pessoas
UF,22,Piauí,2016,Mulheres,Sem instrução ou menos de 5 anos,293.0,Mil pessoas
UF,22,Piauí,2016,Mulheres,5 a 8 anos,228.0,Mil pessoas
UF,22,Piauí,2016,Mulheres,9 a 11 anos,116.0,Mil pessoas
UF,22,Piauí,2016,Mulheres,12 anos ou mais,370.0,Mil pessoas
UF,22,Piauí,2017,Homens,Sem instrução ou menos de 5 anos,331.0,Mil pessoas
UF,22,Piauí,2017,Homens,5 a 8 anos,207.0,Mil pessoas
UF,22,Piauí,2017,Homens,9 a 11 anos,117.0,Mil pessoas
UF,22,Piauí,2017,Homens,12 anos ou mais,263.0,Mil pessoas
UF,22,Piauí,2017,Mulheres,Sem instrução ou menos de 5 anos,274.0,Mil pessoas
UF,22,Piauí,2017,Mulheres,5 a 8 anos,215.0,Mil pessoas
UF,22,Piauí,2017,Mulheres,9 a 11 anos,120.0,Mil pessoas
UF,22,Piauí,2017,Mulheres,12 anos ou mais,404.0,Mil pessoas
UF,22,Piauí,2018,Homens,Sem instrução ou menos de 5 anos,325.0,Mil pessoas
UF,22,Piauí,2018,Homens,5 a 8 anos,218.0,Mil pessoas
UF,22,Piauí,2018,Homens,9 a 11 anos,119.0,Mil pessoas
UF,22,Piauí,2018,Homens,12 anos ou mais,272.0,Mil pessoas
UF,22,Piauí,2018,Mulheres,Sem instrução ou menos de 5 anos,286.0,Mil pessoas
UF,22,Piauí,2018,Mulheres,5 a 8 anos,203.0,Mil pessoas
UF,22,Piauí,2018,Mulheres,9 a 11 anos,126.0,Mil pessoas
UF,22,Piauí,2018,Mulheres,12 anos ou mais,396.0,Mil pessoas
UF,22,Piauí,2019,Homens,Sem instrução ou menos de 5 anos,337.0,Mil pessoas
UF,22,Piauí,2019,Homens,5 a 8 anos,219.0,Mil pessoas
UF,22,Piauí,2019,Homens,9 a 11 anos,116.0,Mil pessoas
UF,22,Piauí,2019,Homens,12 anos ou mais,289.0,Mil pessoas
UF,22,Piauí,2019,Mulheres,Sem instrução ou menos de 5 anos,269.0,Mil pessoas
UF,22,Piauí,2019,Mulheres,5 a 8 anos,212.0,Mil pessoas
UF,22,Piauí,2019,Mulheres,9 a 11 anos,116.0,Mil pessoas
UF,22,Piauí,2019,Mulheres,12 anos ou mais,414.0,Mil pessoas
UF,22,Piauí,2022,Homens,Sem instrução ou menos de 5 anos,329.0,Mil pessoas
UF,22,Piauí,2022,Homens,5 a 8 anos,200.0,Mil pessoas
UF,22,Piauí,2022,Homens,9 a 11 anos,109.0,Mil pessoas
UF,22,Piauí,2022,Homens,12 anos ou mais,350.0,Mil pessoas
UF,22,Piauí,2022,Mulheres,Sem instrução ou menos de 5 anos,283.0,Mil pessoas
UF,22,Piauí,2022,Mulheres,5 a 8 anos,186.0,Mil pessoas
UF,22,Piauí,2022,Mulheres,9 a 11 anos,120.0,Mil pessoas
UF,22,Piauí,2022,Mulheres,12 anos ou mais,469.0,Mil pessoas
UF,22,Piauí,2023,Homens,Sem instrução ou menos de 5 anos,301.0,Mil pessoas
UF,22,Piauí,2023,Homens,5 a 8 anos,196.0,Mil pessoas
UF,22,Piauí,2023,Homens,9 a 11 anos,125.0,Mil pessoas
UF,22,Piauí,2023,Homens,12 anos ou mais,373.0,Mil pessoas
UF,22,Piauí,2023,Mulheres,Sem instrução ou menos de 5 anos,269.0,Mil pessoas
UF,22,Piauí,2023,Mulheres,5 a 8 anos,192.0,Mil pessoas
UF,22,Piauí,2023,Mulheres,9 a 11 anos,99.0,Mil pessoas
UF,22,Piauí,2023,Mulheres,12 anos ou mais,509.0,Mil pessoas
UF,22,Piauí,2024,Homens,Sem instrução ou menos de 5 anos,296.0,Mil pessoas
UF,22,Piauí,2024,Homens,5 a 8 anos,206.0,Mil pessoas
UF,22,Piauí,2024,Homens,9 a 11 anos,124.0,Mil pessoas
UF,22,Piauí,2024,Homens,12 anos ou mais,387.0,Mil pessoas
UF,22,Piauí,2024,Mulheres,Sem instrução ou menos de 5 anos,250.0,Mil pessoas
UF,22,Piauí,2024,Mulheres,5 a 8 anos,199.0,Mil pessoas
UF,22,Piauí,2024,Mulheres,9 a 11 anos,120.0,Mil pessoas
UF,22,Piauí,2024,Mulheres,12 anos ou mais,522.0,Mil pessoas
UF,23,Ceará,2016,Homens,Sem instrução ou menos de 5 anos,878.0,Mil pessoas
UF,23,Ceará,2016,Homens,5 a 8 anos,447.0,Mil pessoas
UF,23,Ceará,2016,Homens,9 a 11 anos,318.0,Mil pessoas
UF,23,Ceará,2016,Homens,12 anos ou mais,802.0,Mil pessoas
UF,23,Ceará,2016,Mulheres,Sem instrução ou menos de 5 anos,775.0,Mil pessoas
UF,23,Ceará,2016,Mulheres,5 a 8 anos,531.0,Mil pessoas
UF,23,Ceará,2016,Mulheres,9 a 11 anos,396.0,Mil pessoas
UF,23,Ceará,2016,Mulheres,12 anos ou mais,1059.0,Mil pessoas
UF,23,Ceará,2017,Homens,Sem instrução ou menos de 5 anos,814.0,Mil pessoas
UF,23,Ceará,2017,Homens,5 a 8 anos,517.0,Mil pessoas
UF,23,Ceará,2017,Homens,9 a 11 anos,321.0,Mil pessoas
UF,23,Ceará,2017,Homens,12 anos ou mais,901.0,Mil pessoas
UF,23,Ceará,2017,Mulheres,Sem instrução ou menos de 5 anos,718.0,Mil pessoas
UF,23,Ceará,2017,Mulheres,5 a 8 anos,573.0,Mil pessoas
UF,23,Ceará,2017,Mulheres,9 a 11 anos,381.0,Mil pessoas
UF,23,Ceará,2017,Mulheres,12 anos ou mais,1150.0,Mil pessoas
UF,23,Ceará,2018,Homens,Sem instrução ou menos de 5 anos,740.0,Mil pessoas
UF,23,Ceará,2018,Homens,5 a 8 anos,531.0,Mil pessoas
UF,23,Ceará,2018,Homens,9 a 11 anos,338.0,Mil pessoas
UF,23,Ceará,2018,Homens,12 anos ou mais,967.0,Mil pessoas
UF,23,Ceará,2018,Mulheres,Sem instrução ou menos de 5 anos,686.0,Mil pessoas
UF,23,Ceará,2018,Mulheres,5 a 8 anos,571.0,Mil pessoas
UF,23,Ceará,2018,Mulheres,9 a 11 anos,390.0,Mil pessoas
UF,23,Ceará,2018,Mulheres,12 anos ou mais,1249.0,Mil pessoas
UF,23,Ceará,2019,Homens,Sem instrução ou menos de 5 anos,794.0,Mil pessoas
UF,23,Ceará,2019,Homens,5 a 8 anos,500.0,Mil pessoas
UF,23,Ceará,2019,Homens,9 a 11 anos,327.0,Mil pessoas
UF,23,Ceará,2019,Homens,12 anos ou mais,1004.0,Mil pessoas
UF,23,Ceará,2019,Mulheres,Sem instrução ou menos de 5 anos,695.0,Mil pessoas
UF,23,Ceará,2019,Mulheres,5 a 8 anos,550.0,Mil pessoas
UF,23,Ceará,2019,Mulheres,9 a 11 anos,388.0,Mil pessoas
UF,23,Ceará,2019,Mulheres,12 anos ou mais,1300.0,Mil pessoas
UF,23,Ceará,2022,Homens,Sem instrução ou menos de 5 anos,766.0,Mil pessoas
UF,23,Ceará,2022,Homens,5 a 8 anos,500.0,Mil pessoas
UF,23,Ceará,2022,Homens,9 a 11 anos,371.0,Mil pessoas
UF,23,Ceará,2022,Homens,12 anos ou mais,1187.0,Mil pessoas
UF,23,Ceará,2022,Mulheres,Sem instrução ou menos de 5 anos,682.0,Mil pessoas
UF,23,Ceará,2022,Mulheres,5 a 8 anos,574.0,Mil pessoas
UF,23,Ceará,2022,Mulheres,9 a 11 anos,408.0,Mil pessoas
UF,23,Ceará,2022,Mulheres,12 anos ou mais,1462.0,Mil pessoas
UF,23,Ceará,2023,Homens,Sem instrução ou menos de 5 anos,759.0,Mil pessoas
UF,23,Ceará,2023,Homens,5 a 8 anos,494.0,Mil pessoas
UF,23,Ceará,2023,Homens,9 a 11 anos,349.0,Mil pessoas
UF,23,Ceará,2023,Homens,12 anos ou mais,1209.0,Mil pessoas
UF,23,Ceará,2023,Mulheres,Sem instrução ou menos de 5 anos,653.0,Mil pessoas
UF,23,Ceará,2023,Mulheres,5 a 8 anos,566.0,Mil pessoas
UF,23,Ceará,2023,Mulheres,9 a 11 anos,411.0,Mil pessoas
UF,23,Ceará,2023,Mulheres,12 anos ou mais,1535.0,Mil pessoas
UF,23,Ceará,2024,Homens,Sem instrução ou menos de 5 anos,726.0,Mil pessoas
UF,23,Ceará,2024,Homens,5 a 8 anos,478.0,Mil pessoas
UF,23,Ceará,2024,Homens,9 a 11 anos,355.0,Mil pessoas
UF,23,Ceará,2024,Homens,12 anos ou mais,1273.0,Mil pessoas
UF,23,Ceará,2024,Mulheres,Sem instrução ou menos de 5 anos,685.0,Mil pessoas
UF,23,Ceará,2024,Mulheres,5 a 8 anos,569.0,Mil pessoas
UF,23,Ceará,2024,Mulheres,9 a 11 anos,423.0,Mil pessoas
UF,23,Ceará,2024,Mulheres,12 anos ou mais,1565.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Homens,Sem instrução ou menos de 5 anos,302.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Homens,5 a 8 anos,210.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Homens,9 a 11 anos,117.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Homens,12 anos ou mais,360.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Mulheres,Sem instrução ou menos de 5 anos,251.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Mulheres,5 a 8 anos,235.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Mulheres,9 a 11 anos,124.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Mulheres,12 anos ou mais,483.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Homens,Sem instrução ou menos de 5 anos,283.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Homens,5 a 8 anos,230.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Homens,9 a 11 anos,112.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Homens,12 anos ou mais,372.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Mulheres,Sem instrução ou menos de 5 anos,257.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Mulheres,5 a 8 anos,247.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Mulheres,9 a 11 anos,127.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Mulheres,12 anos ou mais,484.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Homens,Sem instrução ou menos de 5 anos,271.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Homens,5 a 8 anos,242.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Homens,9 a 11 anos,104.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Homens,12 anos ou mais,395.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Mulheres,Sem instrução ou menos de 5 anos,238.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Mulheres,5 a 8 anos,250.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Mulheres,9 a 11 anos,114.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Mulheres,12 anos ou mais,506.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Homens,Sem instrução ou menos de 5 anos,290.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Homens,5 a 8 anos,221.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Homens,9 a 11 anos,120.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Homens,12 anos ou mais,415.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Mulheres,Sem instrução ou menos de 5 anos,244.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Mulheres,5 a 8 anos,247.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Mulheres,9 a 11 anos,130.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Mulheres,12 anos ou mais,531.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Homens,Sem instrução ou menos de 5 anos,259.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Homens,5 a 8 anos,238.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Homens,9 a 11 anos,148.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Homens,12 anos ou mais,458.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Mulheres,Sem instrução ou menos de 5 anos,222.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Mulheres,5 a 8 anos,238.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Mulheres,9 a 11 anos,152.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Mulheres,12 anos ou mais,600.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Homens,Sem instrução ou menos de 5 anos,269.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Homens,5 a 8 anos,227.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Homens,9 a 11 anos,131.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Homens,12 anos ou mais,506.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Mulheres,Sem instrução ou menos de 5 anos,215.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Mulheres,5 a 8 anos,241.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Mulheres,9 a 11 anos,144.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Mulheres,12 anos ou mais,616.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Homens,Sem instrução ou menos de 5 anos,262.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Homens,5 a 8 anos,195.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Homens,9 a 11 anos,119.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Homens,12 anos ou mais,531.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Mulheres,Sem instrução ou menos de 5 anos,206.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Mulheres,5 a 8 anos,233.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Mulheres,9 a 11 anos,141.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Mulheres,12 anos ou mais,669.0,Mil pessoas
UF,25,Paraíba,2016,Homens,Sem instrução ou menos de 5 anos,376.0,Mil pessoas
UF,25,Paraíba,2016,Homens,5 a 8 anos,253.0,Mil pessoas
UF,25,Paraíba,2016,Homens,9 a 11 anos,110.0,Mil pessoas
UF,25,Paraíba,2016,Homens,12 anos ou mais,349.0,Mil pessoas
UF,25,Paraíba,2016,Mulheres,Sem instrução ou menos de 5 anos,343.0,Mil pessoas
UF,25,Paraíba,2016,Mulheres,5 a 8 anos,287.0,Mil pessoas
UF,25,Paraíba,2016,Mulheres,9 a 11 anos,130.0,Mil pessoas
UF,25,Paraíba,2016,Mulheres,12 anos ou mais,471.0,Mil pessoas
UF,25,Paraíba,2017,Homens,Sem instrução ou menos de 5 anos,382.0,Mil pessoas
UF,25,Paraíba,2017,Homens,5 a 8 anos,232.0,Mil pessoas
UF,25,Paraíba,2017,Homens,9 a 11 anos,116.0,Mil pessoas
UF,25,Paraíba,2017,Homens,12 anos ou mais,381.0,Mil pessoas
UF,25,Paraíba,2017,Mulheres,Sem instrução ou menos de 5 anos,340.0,Mil pessoas
UF,25,Paraíba,2017,Mulheres,5 a 8 anos,283.0,Mil pessoas
UF,25,Paraíba,2017,Mulheres,9 a 11 anos,137.0,Mil pessoas
UF,25,Paraíba,2017,Mulheres,12 anos ou mais,496.0,Mil pessoas
UF,25,Paraíba,2018,Homens,Sem instrução ou menos de 5 anos,395.0,Mil pessoas
UF,25,Paraíba,2018,Homens,5 a 8 anos,242.0,Mil pessoas
UF,25,Paraíba,2018,Homens,9 a 11 anos,99.0,Mil pessoas
UF,25,Paraíba,2018,Homens,12 anos ou mais,386.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,Sem instrução ou menos de 5 anos,328.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,5 a 8 anos,299.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,9 a 11 anos,123.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,12 anos ou mais,532.0,Mil pessoas
UF,25,Paraíba,2019,Homens,Sem instrução ou menos de 5 anos,380.0,Mil pessoas
UF,25,Paraíba,2019,Homens,5 a 8 anos,257.0,Mil pessoas
UF,25,Paraíba,2019,Homens,9 a 11 anos,110.0,Mil pessoas
UF,25,Paraíba,2019,Homens,12 anos ou mais,401.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,Sem instrução ou menos de 5 anos,330.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,5 a 8 anos,290.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,9 a 11 anos,122.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,12 anos ou mais,533.0,Mil pessoas
UF,25,Paraíba,2022,Homens,Sem instrução ou menos de 5 anos,386.0,Mil pessoas
UF,25,Paraíba,2022,Homens,5 a 8 anos,259.0,Mil pessoas
