"Tabela 7111 - Pessoas de 15 anos ou mais, analfabetas, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,25,Paraíba,2018,Homens,15 anos ou mais,270.0,Mil pessoas
UF,25,Paraíba,2018,Homens,18 anos ou mais,270.0,Mil pessoas
UF,25,Paraíba,2018,Homens,25 anos ou mais,262.0,Mil pessoas
UF,25,Paraíba,2018,Homens,40 anos ou mais,217.0,Mil pessoas
UF,25,Paraíba,2018,Homens,60 anos ou mais,101.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,15 anos ou mais,197.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,18 anos ou mais,196.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,25 anos ou mais,194.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,40 anos ou mais,171.0,Mil pessoas
UF,25,Paraíba,2018,Mulheres,60 anos ou mais,103.0,Mil pessoas
UF,25,Paraíba,2019,Total,15 anos ou mais,468.0,Mil pessoas
UF,25,Paraíba,2019,Total,18 anos ou mais,467.0,Mil pessoas
UF,25,Paraíba,2019,Total,25 anos ou mais,461.0,Mil pessoas
UF,25,Paraíba,2019,Total,40 anos ou mais,401.0,Mil pessoas
UF,25,Paraíba,2019,Total,60 anos ou mais,208.0,Mil pessoas
UF,25,Paraíba,2019,Homens,15 anos ou mais,264.0,Mil pessoas
UF,25,Paraíba,2019,Homens,18 anos ou mais,263.0,Mil pessoas
UF,25,Paraíba,2019,Homens,25 anos ou mais,258.0,Mil pessoas
UF,25,Paraíba,2019,Homens,40 anos ou mais,221.0,Mil pessoas
UF,25,Paraíba,2019,Homens,60 anos ou mais,106.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,15 anos ou mais,204.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,18 anos ou mais,204.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,25 anos ou mais,203.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,40 anos ou mais,180.0,Mil pessoas
UF,25,Paraíba,2019,Mulheres,60 anos ou mais,102.0,Mil pessoas
UF,25,Paraíba,2022,Total,15 anos ou mais,431.0,Mil pessoas
UF,25,Paraíba,2022,Total,18 anos ou mais,431.0,Mil pessoas
UF,25,Paraíba,2022,Total,25 anos ou mais,425.0,Mil pessoas
UF,25,Paraíba,2022,Total,40 anos ou mais,388.0,Mil pessoas
UF,25,Paraíba,2022,Total,60 anos ou mais,207.0,Mil pessoas
UF,25,Paraíba,2022,Homens,15 anos ou mais,244.0,Mil pessoas
UF,25,Paraíba,2022,Homens,18 anos ou mais,244.0,Mil pessoas
UF,25,Paraíba,2022,Homens,25 anos ou mais,241.0,Mil pessoas
UF,25,Paraíba,2022,Homens,40 anos ou mais,217.0,Mil pessoas
UF,25,Paraíba,2022,Homens,60 anos ou mais,102.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,15 anos ou mais,187.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,18 anos ou mais,186.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,25 anos ou mais,183.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,40 anos ou mais,171.0,Mil pessoas
UF,25,Paraíba,2022,Mulheres,60 anos ou mais,105.0,Mil pessoas
UF,25,Paraíba,2023,Total,15 anos ou mais,417.0,Mil pessoas
UF,25,Paraíba,2023,Total,18 anos ou mais,417.0,Mil pessoas
UF,25,Paraíba,2023,Total,25 anos ou mais,410.0,Mil pessoas
UF,25,Paraíba,2023,Total,40 anos ou mais,375.0,Mil pessoas
UF,25,Paraíba,2023,Total,60 anos ou mais,192.0,Mil pessoas
UF,25,Paraíba,2023,Homens,15 anos ou mais,244.0,Mil pessoas
UF,25,Paraíba,2023,Homens,18 anos ou mais,244.0,Mil pessoas
UF,25,Paraíba,2023,Homens,25 anos ou mais,240.0,Mil pessoas
UF,25,Paraíba,2023,Homens,40 anos ou mais,215.0,Mil pessoas
UF,25,Paraíba,2023,Homens,60 anos ou mais,98.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,15 anos ou mais,173.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,18 anos ou mais,172.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,25 anos ou mais,170.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,40 anos ou mais,159.0,Mil pessoas
UF,25,Paraíba,2023,Mulheres,60 anos ou mais,94.0,Mil pessoas
UF,25,Paraíba,2024,Total,15 anos ou mais,409.0,Mil pessoas
UF,25,Paraíba,2024,Total,18 anos ou mais,408.0,Mil pessoas
UF,25,Paraíba,2024,Total,25 anos ou mais,402.0,Mil pessoas
UF,25,Paraíba,2024,Total,40 anos ou mais,370.0,Mil pessoas
UF,25,Paraíba,2024,Total,60 anos ou mais,203.0,Mil pessoas
UF,25,Paraíba,2024,Homens,15 anos ou mais,235.0,Mil pessoas
UF,25,Paraíba,2024,Homens,18 anos ou mais,235.0,Mil pessoas
UF,25,Paraíba,2024,Homens,25 anos ou mais,231.0,Mil pessoas
UF,25,Paraíba,2024,Homens,40 anos ou mais,206.0,Mil pessoas
UF,25,Paraíba,2024,Homens,60 anos ou mais,102.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,15 anos ou mais,174.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,18 anos ou mais,174.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,25 anos ou mais,172.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,40 anos ou mais,164.0,Mil pessoas
UF,25,Paraíba,2024,Mulheres,60 anos ou mais,101.0,Mil pessoas
UF,26,Pernambuco,2016,Total,15 anos ou mais,868.0,Mil pessoas
UF,26,Pernambuco,2016,Total,18 anos ou mais,861.0,Mil pessoas
UF,26,Pernambuco,2016,Total,25 anos ou mais,840.0,Mil pessoas
UF,26,Pernambuco,2016,Total,40 anos ou mais,721.0,Mil pessoas
UF,26,Pernambuco,2016,Total,60 anos ou mais,408.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,15 anos ou mais,440.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,18 anos ou mais,435.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,25 anos ou mais,418.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,40 anos ou mais,339.0,Mil pessoas
UF,26,Pernambuco,2016,Homens,60 anos ou mais,171.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,15 anos ou mais,428.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,18 anos ou mais,426.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,25 anos ou mais,422.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,40 anos ou mais,382.0,Mil pessoas
UF,26,Pernambuco,2016,Mulheres,60 anos ou mais,237.0,Mil pessoas
UF,26,Pernambuco,2017,Total,15 anos ou mais,925.0,Mil pessoas
UF,26,Pernambuco,2017,Total,18 anos ou mais,917.0,Mil pessoas
UF,26,Pernambuco,2017,Total,25 anos ou mais,895.0,Mil pessoas
UF,26,Pernambuco,2017,Total,40 anos ou mais,768.0,Mil pessoas
UF,26,Pernambuco,2017,Total,60 anos ou mais,419.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,15 anos ou mais,468.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,18 anos ou mais,462.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,25 anos ou mais,446.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,40 anos ou mais,364.0,Mil pessoas
UF,26,Pernambuco,2017,Homens,60 anos ou mais,183.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,15 anos ou mais,457.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,18 anos ou mais,455.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,25 anos ou mais,449.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,40 anos ou mais,404.0,Mil pessoas
UF,26,Pernambuco,2017,Mulheres,60 anos ou mais,236.0,Mil pessoas
UF,26,Pernambuco,2018,Total,15 anos ou mais,812.0,Mil pessoas
UF,26,Pernambuco,2018,Total,18 anos ou mais,806.0,Mil pessoas
UF,26,Pernambuco,2018,Total,25 anos ou mais,794.0,Mil pessoas
UF,26,Pernambuco,2018,Total,40 anos ou mais,684.0,Mil pessoas
UF,26,Pernambuco,2018,Total,60 anos ou mais,367.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,15 anos ou mais,416.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,18 anos ou mais,412.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,25 anos ou mais,405.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,40 anos ou mais,330.0,Mil pessoas
UF,26,Pernambuco,2018,Homens,60 anos ou mais,152.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,15 anos ou mais,396.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,18 anos ou mais,395.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,25 anos ou mais,389.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,40 anos ou mais,354.0,Mil pessoas
UF,26,Pernambuco,2018,Mulheres,60 anos ou mais,215.0,Mil pessoas
UF,26,Pernambuco,2019,Total,15 anos ou mais,816.0,Mil pessoas
UF,26,Pernambuco,2019,Total,18 anos ou mais,810.0,Mil pessoas
UF,26,Pernambuco,2019,Total,25 anos ou mais,794.0,Mil pessoas
UF,26,Pernambuco,2019,Total,40 anos ou mais,698.0,Mil pessoas
UF,26,Pernambuco,2019,Total,60 anos ou mais,396.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,15 anos ou mais,410.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,18 anos ou mais,405.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,25 anos ou mais,394.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,40 anos ou mais,331.0,Mil pessoas
UF,26,Pernambuco,2019,Homens,60 anos ou mais,170.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,15 anos ou mais,406.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,18 anos ou mais,406.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,25 anos ou mais,400.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,40 anos ou mais,367.0,Mil pessoas
UF,26,Pernambuco,2019,Mulheres,60 anos ou mais,227.0,Mil pessoas
UF,26,Pernambuco,2022,Total,15 anos ou mais,833.0,Mil pessoas
UF,26,Pernambuco,2022,Total,18 anos ou mais,829.0,Mil pessoas
UF,26,Pernambuco,2022,Total,25 anos ou mais,817.0,Mil pessoas
UF,26,Pernambuco,2022,Total,40 anos ou mais,734.0,Mil pessoas
UF,26,Pernambuco,2022,Total,60 anos ou mais,420.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,15 anos ou mais,430.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,18 anos ou mais,427.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,25 anos ou mais,419.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,40 anos ou mais,365.0,Mil pessoas
UF,26,Pernambuco,2022,Homens,60 anos ou mais,184.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,15 anos ou mais,403.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,18 anos ou mais,402.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,25 anos ou mais,398.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,40 anos ou mais,369.0,Mil pessoas
UF,26,Pernambuco,2022,Mulheres,60 anos ou mais,236.0,Mil pessoas
UF,26,Pernambuco,2023,Total,15 anos ou mais,779.0,Mil pessoas
UF,26,Pernambuco,2023,Total,18 anos ou mais,777.0,Mil pessoas
UF,26,Pernambuco,2023,Total,25 anos ou mais,763.0,Mil pessoas
UF,26,Pernambuco,2023,Total,40 anos ou mais,683.0,Mil pessoas
UF,26,Pernambuco,2023,Total,60 anos ou mais,399.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,15 anos ou mais,402.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,18 anos ou mais,401.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,25 anos ou mais,390.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,40 anos ou mais,335.0,Mil pessoas
UF,26,Pernambuco,2023,Homens,60 anos ou mais,179.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,15 anos ou mais,376.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,18 anos ou mais,376.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,25 anos ou mais,373.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,40 anos ou mais,348.0,Mil pessoas
UF,26,Pernambuco,2023,Mulheres,60 anos ou mais,220.0,Mil pessoas
UF,26,Pernambuco,2024,Total,15 anos ou mais,778.0,Mil pessoas
UF,26,Pernambuco,2024,Total,18 anos ou mais,777.0,Mil pessoas
UF,26,Pernambuco,2024,Total,25 anos ou mais,767.0,Mil pessoas
UF,26,Pernambuco,2024,Total,40 anos ou mais,697.0,Mil pessoas
UF,26,Pernambuco,2024,Total,60 anos ou mais,402.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,15 anos ou mais,415.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,18 anos ou mais,415.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,25 anos ou mais,409.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,40 anos ou mais,359.0,Mil pessoas
UF,26,Pernambuco,2024,Homens,60 anos ou mais,189.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,15 anos ou mais,362.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,18 anos ou mais,361.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,25 anos ou mais,358.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,40 anos ou mais,338.0,Mil pessoas
UF,26,Pernambuco,2024,Mulheres,60 anos ou mais,213.0,Mil pessoas
UF,27,Alagoas,2016,Total,15 anos ou mais,452.0,Mil pessoas
UF,27,Alagoas,2016,Total,18 anos ou mais,448.0,Mil pessoas
UF,27,Alagoas,2016,Total,25 anos ou mais,437.0,Mil pessoas
UF,27,Alagoas,2016,Total,40 anos ou mais,352.0,Mil pessoas
UF,27,Alagoas,2016,Total,60 anos ou mais,169.0,Mil pessoas
UF,27,Alagoas,2016,Homens,15 anos ou mais,224.0,Mil pessoas
UF,27,Alagoas,2016,Homens,18 anos ou mais,221.0,Mil pessoas
UF,27,Alagoas,2016,Homens,25 anos ou mais,214.0,Mil pessoas
UF,27,Alagoas,2016,Homens,40 anos ou mais,163.0,Mil pessoas
UF,27,Alagoas,2016,Homens,60 anos ou mais,71.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,15 anos ou mais,227.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,18 anos ou mais,226.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,25 anos ou mais,223.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,40 anos ou mais,190.0,Mil pessoas
UF,27,Alagoas,2016,Mulheres,60 anos ou mais,98.0,Mil pessoas
UF,27,Alagoas,2017,Total,15 anos ou mais,434.0,Mil pessoas
UF,27,Alagoas,2017,Total,18 anos ou mais,430.0,Mil pessoas
UF,27,Alagoas,2017,Total,25 anos ou mais,419.0,Mil pessoas
UF,27,Alagoas,2017,Total,40 anos ou mais,344.0,Mil pessoas
UF,27,Alagoas,2017,Total,60 anos ou mais,169.0,Mil pessoas
UF,27,Alagoas,2017,Homens,15 anos ou mais,222.0,Mil pessoas
UF,27,Alagoas,2017,Homens,18 anos ou mais,220.0,Mil pessoas
UF,27,Alagoas,2017,Homens,25 anos ou mais,212.0,Mil pessoas
UF,27,Alagoas,2017,Homens,40 anos ou mais,166.0,Mil pessoas
UF,27,Alagoas,2017,Homens,60 anos ou mais,78.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,15 anos ou mais,212.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,18 anos ou mais,211.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,25 anos ou mais,207.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,40 anos ou mais,178.0,Mil pessoas
UF,27,Alagoas,2017,Mulheres,60 anos ou mais,91.0,Mil pessoas
UF,27,Alagoas,2018,Total,15 anos ou mais,411.0,Mil pessoas
UF,27,Alagoas,2018,Total,18 anos ou mais,408.0,Mil pessoas
UF,27,Alagoas,2018,Total,25 anos ou mais,397.0,Mil pessoas
UF,27,Alagoas,2018,Total,40 anos ou mais,335.0,Mil pessoas
UF,27,Alagoas,2018,Total,60 anos ou mais,172.0,Mil pessoas
UF,27,Alagoas,2018,Homens,15 anos ou mais,209.0,Mil pessoas
UF,27,Alagoas,2018,Homens,18 anos ou mais,206.0,Mil pessoas
UF,27,Alagoas,2018,Homens,25 anos ou mais,200.0,Mil pessoas
UF,27,Alagoas,2018,Homens,40 anos ou mais,162.0,Mil pessoas
UF,27,Alagoas,2018,Homens,60 anos ou mais,79.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,15 anos ou mais,202.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,18 anos ou mais,201.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,25 anos ou mais,197.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,40 anos ou mais,173.0,Mil pessoas
UF,27,Alagoas,2018,Mulheres,60 anos ou mais,93.0,Mil pessoas
UF,27,Alagoas,2019,Total,15 anos ou mais,407.0,Mil pessoas
UF,27,Alagoas,2019,Total,18 anos ou mais,404.0,Mil pessoas
UF,27,Alagoas,2019,Total,25 anos ou mais,394.0,Mil pessoas
UF,27,Alagoas,2019,Total,40 anos ou mais,341.0,Mil pessoas
UF,27,Alagoas,2019,Total,60 anos ou mais,174.0,Mil pessoas
UF,27,Alagoas,2019,Homens,15 anos ou mais,204.0,Mil pessoas
UF,27,Alagoas,2019,Homens,18 anos ou mais,202.0,Mil pessoas
UF,27,Alagoas,2019,Homens,25 anos ou mais,195.0,Mil pessoas
UF,27,Alagoas,2019,Homens,40 anos ou mais,164.0,Mil pessoas
UF,27,Alagoas,2019,Homens,60 anos ou mais,79.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,15 anos ou mais,203.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,18 anos ou mais,203.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,25 anos ou mais,199.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,40 anos ou mais,176.0,Mil pessoas
UF,27,Alagoas,2019,Mulheres,60 anos ou mais,95.0,Mil pessoas
UF,27,Alagoas,2022,Total,15 anos ou mais,370.0,Mil pessoas
UF,27,Alagoas,2022,Total,18 anos ou mais,369.0,Mil pessoas
UF,27,Alagoas,2022,Total,25 anos ou mais,361.0,Mil pessoas
UF,27,Alagoas,2022,Total,40 anos ou mais,311.0,Mil pessoas
UF,27,Alagoas,2022,Total,60 anos ou mais,153.0,Mil pessoas
UF,27,Alagoas,2022,Homens,15 anos ou mais,190.0,Mil pessoas
UF,27,Alagoas,2022,Homens,18 anos ou mais,189.0,Mil pessoas
UF,27,Alagoas,2022,Homens,25 anos ou mais,184.0,Mil pessoas
UF,27,Alagoas,2022,Homens,40 anos ou mais,151.0,Mil pessoas
UF,27,Alagoas,2022,Homens,60 anos ou mais,70.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,15 anos ou mais,180.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,18 anos ou mais,179.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,25 anos ou mais,178.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,40 anos ou mais,160.0,Mil pessoas
UF,27,Alagoas,2022,Mulheres,60 anos ou mais,84.0,Mil pessoas
UF,27,Alagoas,2023,Total,15 anos ou mais,366.0,Mil pessoas
UF,27,Alagoas,2023,Total,18 anos ou mais,365.0,Mil pessoas
UF,27,Alagoas,2023,Total,25 anos ou mais,359.0,Mil pessoas
UF,27,Alagoas,2023,Total,40 anos ou mais,317.0,Mil pessoas
UF,27,Alagoas,2023,Total,60 anos ou mais,160.0,Mil pessoas
UF,27,Alagoas,2023,Homens,15 anos ou mais,186.0,Mil pessoas
UF,27,Alagoas,2023,Homens,18 anos ou mais,186.0,Mil pessoas
UF,27,Alagoas,2023,Homens,25 anos ou mais,182.0,Mil pessoas
UF,27,Alagoas,2023,Homens,40 anos ou mais,155.0,Mil pessoas
UF,27,Alagoas,2023,Homens,60 anos ou mais,73.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,15 anos ou mais,180.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,18 anos ou mais,179.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,25 anos ou mais,177.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,40 anos ou mais,162.0,Mil pessoas
UF,27,Alagoas,2023,Mulheres,60 anos ou mais,86.0,Mil pessoas
UF,27,Alagoas,2024,Total,15 anos ou mais,373.0,Mil pessoas
UF,27,Alagoas,2024,Total,18 anos ou mais,373.0,Mil pessoas
UF,27,Alagoas,2024,Total,25 anos ou mais,365.0,Mil pessoas
UF,27,Alagoas,2024,Total,40 anos ou mais,329.0,Mil pessoas
UF,27,Alagoas,2024,Total,60 anos ou mais,174.0,Mil pessoas
UF,27,Alagoas,2024,Homens,15 anos ou mais,190.0,Mil pessoas
UF,27,Alagoas,2024,Homens,18 anos ou mais,190.0,Mil pessoas
UF,27,Alagoas,2024,Homens,25 anos ou mais,183.0,Mil pessoas
UF,27,Alagoas,2024,Homens,40 anos ou mais,159.0,Mil pessoas
UF,27,Alagoas,2024,Homens,60 anos ou mais,77.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,15 anos ou mais,183.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,18 anos ou mais,183.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,25 anos ou mais,182.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,40 anos ou mais,170.0,Mil pessoas
UF,27,Alagoas,2024,Mulheres,60 anos ou mais,97.0,Mil pessoas
UF,28,Sergipe,2016,Total,15 anos ou mais,238.0,Mil pessoas
UF,28,Sergipe,2016,Total,18 anos ou mais,236.0,Mil pessoas
UF,28,Sergipe,2016,Total,25 anos ou mais,230.0,Mil pessoas
UF,28,Sergipe,2016,Total,40 anos ou mais,190.0,Mil pessoas
UF,28,Sergipe,2016,Total,60 anos ou mais,96.0,Mil pessoas
UF,28,Sergipe,2016,Homens,15 anos ou mais,122.0,Mil pessoas
UF,28,Sergipe,2016,Homens,18 anos ou mais,121.0,Mil pessoas
UF,28,Sergipe,2016,Homens,25 anos ou mais,116.0,Mil pessoas
UF,28,Sergipe,2016,Homens,40 anos ou mais,91.0,Mil pessoas
UF,28,Sergipe,2016,Homens,60 anos ou mais,43.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,15 anos ou mais,115.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,18 anos ou mais,114.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,25 anos ou mais,113.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,40 anos ou mais,100.0,Mil pessoas
UF,28,Sergipe,2016,Mulheres,60 anos ou mais,53.0,Mil pessoas
UF,28,Sergipe,2017,Total,15 anos ou mais,237.0,Mil pessoas
UF,28,Sergipe,2017,Total,18 anos ou mais,236.0,Mil pessoas
UF,28,Sergipe,2017,Total,25 anos ou mais,232.0,Mil pessoas
UF,28,Sergipe,2017,Total,40 anos ou mais,196.0,Mil pessoas
UF,28,Sergipe,2017,Total,60 anos ou mais,103.0,Mil pessoas
UF,28,Sergipe,2017,Homens,15 anos ou mais,127.0,Mil pessoas
UF,28,Sergipe,2017,Homens,18 anos ou mais,127.0,Mil pessoas
UF,28,Sergipe,2017,Homens,25 anos ou mais,123.0,Mil pessoas
UF,28,Sergipe,2017,Homens,40 anos ou mais,100.0,Mil pessoas
UF,28,Sergipe,2017,Homens,60 anos ou mais,49.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,15 anos ou mais,110.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,18 anos ou mais,110.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,25 anos ou mais,108.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,40 anos ou mais,96.0,Mil pessoas
UF,28,Sergipe,2017,Mulheres,60 anos ou mais,55.0,Mil pessoas
UF,28,Sergipe,2018,Total,15 anos ou mais,223.0,Mil pessoas
UF,28,Sergipe,2018,Total,18 anos ou mais,222.0,Mil pessoas
UF,28,Sergipe,2018,Total,25 anos ou mais,218.0,Mil pessoas
UF,28,Sergipe,2018,Total,40 anos ou mais,186.0,Mil pessoas
UF,28,Sergipe,2018,Total,60 anos ou mais,95.0,Mil pessoas
UF,28,Sergipe,2018,Homens,15 anos ou mais,116.0,Mil pessoas
UF,28,Sergipe,2018,Homens,18 anos ou mais,115.0,Mil pessoas
UF,28,Sergipe,2018,Homens,25 anos ou mais,113.0,Mil pessoas
UF,28,Sergipe,2018,Homens,40 anos ou mais,91.0,Mil pessoas
UF,28,Sergipe,2018,Homens,60 anos ou mais,43.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,15 anos ou mais,108.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,18 anos ou mais,107.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,25 anos ou mais,105.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,40 anos ou mais,95.0,Mil pessoas
UF,28,Sergipe,2018,Mulheres,60 anos ou mais,51.0,Mil pessoas
UF,28,Sergipe,2019,Total,15 anos ou mais,223.0,Mil pessoas
UF,28,Sergipe,2019,Total,18 anos ou mais,222.0,Mil pessoas
UF,28,Sergipe,2019,Total,25 anos ou mais,219.0,Mil pessoas
UF,28,Sergipe,2019,Total,40 anos ou mais,186.0,Mil pessoas
UF,28,Sergipe,2019,Total,60 anos ou mais,95.0,Mil pessoas
UF,28,Sergipe,2019,Homens,15 anos ou mais,119.0,Mil pessoas
UF,28,Sergipe,2019,Homens,18 anos ou mais,118.0,Mil pessoas
UF,28,Sergipe,2019,Homens,25 anos ou mais,115.0,Mil pessoas
UF,28,Sergipe,2019,Homens,40 anos ou mais,96.0,Mil pessoas
UF,28,Sergipe,2019,Homens,60 anos ou mais,43.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,15 anos ou mais,105.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,18 anos ou mais,104.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,25 anos ou mais,103.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,40 anos ou mais,91.0,Mil pessoas
UF,28,Sergipe,2019,Mulheres,60 anos ou mais,53.0,Mil pessoas
UF,28,Sergipe,2022,Total,15 anos ou mais,215.0,Mil pessoas
UF,28,Sergipe,2022,Total,18 anos ou mais,214.0,Mil pessoas
UF,28,Sergipe,2022,Total,25 anos ou mais,212.0,Mil pessoas
UF,28,Sergipe,2022,Total,40 anos ou mais,187.0,Mil pessoas
UF,28,Sergipe,2022,Total,60 anos ou mais,97.0,Mil pessoas
UF,28,Sergipe,2022,Homens,15 anos ou mais,123.0,Mil pessoas
UF,28,Sergipe,2022,Homens,18 anos ou mais,122.0,Mil pessoas
UF,28,Sergipe,2022,Homens,25 anos ou mais,121.0,Mil pessoas
UF,28,Sergipe,2022,Homens,40 anos ou mais,101.0,Mil pessoas
UF,28,Sergipe,2022,Homens,60 anos ou mais,47.0,Mil pessoas
