"Tabela 7134 - Pessoas de 25 anos ou mais de idade, por cor ou raça e grupos de anos de estudo",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,16,Amapá,2019,Preta ou parda,Sem instrução ou menos de 5 anos,62.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,5 a 8 anos,59.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,9 a 11 anos,42.0,Mil pessoas
UF,16,Amapá,2019,Preta ou parda,12 anos ou mais,197.0,Mil pessoas
UF,16,Amapá,2022,Branca,Sem instrução ou menos de 5 anos,10.0,Mil pessoas
UF,16,Amapá,2022,Branca,5 a 8 anos,9.0,Mil pessoas
UF,16,Amapá,2022,Branca,9 a 11 anos,6.0,Mil pessoas
UF,16,Amapá,2022,Branca,12 anos ou mais,63.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,Sem instrução ou menos de 5 anos,58.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,5 a 8 anos,60.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,9 a 11 anos,45.0,Mil pessoas
UF,16,Amapá,2022,Preta ou parda,12 anos ou mais,228.0,Mil pessoas
UF,16,Amapá,2023,Branca,Sem instrução ou menos de 5 anos,6.0,Mil pessoas
UF,16,Amapá,2023,Branca,5 a 8 anos,8.0,Mil pessoas
UF,16,Amapá,2023,Branca,9 a 11 anos,6.0,Mil pessoas
UF,16,Amapá,2023,Branca,12 anos ou mais,59.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,Sem instrução ou menos de 5 anos,58.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,5 a 8 anos,65.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,9 a 11 anos,42.0,Mil pessoas
UF,16,Amapá,2023,Preta ou parda,12 anos ou mais,259.0,Mil pessoas
UF,16,Amapá,2024,Branca,Sem instrução ou menos de 5 anos,7.0,Mil pessoas
UF,16,Amapá,2024,Branca,5 a 8 anos,12.0,Mil pessoas
UF,16,Amapá,2024,Branca,9 a 11 anos,9.0,Mil pessoas
UF,16,Amapá,2024,Branca,12 anos ou mais,66.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,Sem instrução ou menos de 5 anos,59.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,5 a 8 anos,68.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,9 a 11 anos,44.0,Mil pessoas
UF,16,Amapá,2024,Preta ou parda,12 anos ou mais,254.0,Mil pessoas
UF,17,Tocantins,2016,Branca,Sem instrução ou menos de 5 anos,38.0,Mil pessoas
UF,17,Tocantins,2016,Branca,5 a 8 anos,32.0,Mil pessoas
UF,17,Tocantins,2016,Branca,9 a 11 anos,21.0,Mil pessoas
UF,17,Tocantins,2016,Branca,12 anos ou mais,93.0,Mil pessoas
UF,17,Tocantins,2016,Preta ou parda,Sem instrução ou menos de 5 anos,182.0,Mil pessoas
UF,17,Tocantins,2016,Preta ou parda,5 a 8 anos,122.0,Mil pessoas
UF,17,Tocantins,2016,Preta ou parda,9 a 11 anos,75.0,Mil pessoas
UF,17,Tocantins,2016,Preta ou parda,12 anos ou mais,257.0,Mil pessoas
UF,17,Tocantins,2017,Branca,Sem instrução ou menos de 5 anos,39.0,Mil pessoas
UF,17,Tocantins,2017,Branca,5 a 8 anos,35.0,Mil pessoas
UF,17,Tocantins,2017,Branca,9 a 11 anos,16.0,Mil pessoas
UF,17,Tocantins,2017,Branca,12 anos ou mais,101.0,Mil pessoas
UF,17,Tocantins,2017,Preta ou parda,Sem instrução ou menos de 5 anos,168.0,Mil pessoas
UF,17,Tocantins,2017,Preta ou parda,5 a 8 anos,156.0,Mil pessoas
UF,17,Tocantins,2017,Preta ou parda,9 a 11 anos,72.0,Mil pessoas
UF,17,Tocantins,2017,Preta ou parda,12 anos ou mais,281.0,Mil pessoas
UF,17,Tocantins,2018,Branca,Sem instrução ou menos de 5 anos,36.0,Mil pessoas
UF,17,Tocantins,2018,Branca,5 a 8 anos,33.0,Mil pessoas
UF,17,Tocantins,2018,Branca,9 a 11 anos,17.0,Mil pessoas
UF,17,Tocantins,2018,Branca,12 anos ou mais,109.0,Mil pessoas
UF,17,Tocantins,2018,Preta ou parda,Sem instrução ou menos de 5 anos,175.0,Mil pessoas
UF,17,Tocantins,2018,Preta ou parda,5 a 8 anos,150.0,Mil pessoas
UF,17,Tocantins,2018,Preta ou parda,9 a 11 anos,74.0,Mil pessoas
UF,17,Tocantins,2018,Preta ou parda,12 anos ou mais,296.0,Mil pessoas
UF,17,Tocantins,2019,Branca,Sem instrução ou menos de 5 anos,34.0,Mil pessoas
UF,17,Tocantins,2019,Branca,5 a 8 anos,29.0,Mil pessoas
UF,17,Tocantins,2019,Branca,9 a 11 anos,14.0,Mil pessoas
UF,17,Tocantins,2019,Branca,12 anos ou mais,107.0,Mil pessoas
UF,17,Tocantins,2019,Preta ou parda,Sem instrução ou menos de 5 anos,175.0,Mil pessoas
UF,17,Tocantins,2019,Preta ou parda,5 a 8 anos,157.0,Mil pessoas
UF,17,Tocantins,2019,Preta ou parda,9 a 11 anos,83.0,Mil pessoas
UF,17,Tocantins,2019,Preta ou parda,12 anos ou mais,315.0,Mil pessoas
UF,17,Tocantins,2022,Branca,Sem instrução ou menos de 5 anos,29.0,Mil pessoas
UF,17,Tocantins,2022,Branca,5 a 8 anos,34.0,Mil pessoas
UF,17,Tocantins,2022,Branca,9 a 11 anos,16.0,Mil pessoas
UF,17,Tocantins,2022,Branca,12 anos ou mais,127.0,Mil pessoas
UF,17,Tocantins,2022,Preta ou parda,Sem instrução ou menos de 5 anos,154.0,Mil pessoas
UF,17,Tocantins,2022,Preta ou parda,5 a 8 anos,136.0,Mil pessoas
UF,17,Tocantins,2022,Preta ou parda,9 a 11 anos,75.0,Mil pessoas
UF,17,Tocantins,2022,Preta ou parda,12 anos ou mais,372.0,Mil pessoas
UF,17,Tocantins,2023,Branca,Sem instrução ou menos de 5 anos,26.0,Mil pessoas
UF,17,Tocantins,2023,Branca,5 a 8 anos,26.0,Mil pessoas
UF,17,Tocantins,2023,Branca,9 a 11 anos,21.0,Mil pessoas
UF,17,Tocantins,2023,Branca,12 anos ou mais,120.0,Mil pessoas
UF,17,Tocantins,2023,Preta ou parda,Sem instrução ou menos de 5 anos,161.0,Mil pessoas
UF,17,Tocantins,2023,Preta ou parda,5 a 8 anos,138.0,Mil pessoas
UF,17,Tocantins,2023,Preta ou parda,9 a 11 anos,83.0,Mil pessoas
UF,17,Tocantins,2023,Preta ou parda,12 anos ou mais,377.0,Mil pessoas
UF,17,Tocantins,2024,Branca,Sem instrução ou menos de 5 anos,27.0,Mil pessoas
UF,17,Tocantins,2024,Branca,5 a 8 anos,35.0,Mil pessoas
UF,17,Tocantins,2024,Branca,9 a 11 anos,17.0,Mil pessoas
UF,17,Tocantins,2024,Branca,12 anos ou mais,138.0,Mil pessoas
UF,17,Tocantins,2024,Preta ou parda,Sem instrução ou menos de 5 anos,149.0,Mil pessoas
UF,17,Tocantins,2024,Preta ou parda,5 a 8 anos,152.0,Mil pessoas
UF,17,Tocantins,2024,Preta ou parda,9 a 11 anos,85.0,Mil pessoas
UF,17,Tocantins,2024,Preta ou parda,12 anos ou mais,389.0,Mil pessoas
UF,21,Maranhão,2016,Branca,Sem instrução ou menos de 5 anos,192.0,Mil pessoas
UF,21,Maranhão,2016,Branca,5 a 8 anos,133.0,Mil pessoas
UF,21,Maranhão,2016,Branca,9 a 11 anos,83.0,Mil pessoas
UF,21,Maranhão,2016,Branca,12 anos ou mais,286.0,Mil pessoas
UF,21,Maranhão,2016,Preta ou parda,Sem instrução ou menos de 5 anos,1025.0,Mil pessoas
UF,21,Maranhão,2016,Preta ou parda,5 a 8 anos,627.0,Mil pessoas
UF,21,Maranhão,2016,Preta ou parda,9 a 11 anos,359.0,Mil pessoas
UF,21,Maranhão,2016,Preta ou parda,12 anos ou mais,903.0,Mil pessoas
UF,21,Maranhão,2017,Branca,Sem instrução ou menos de 5 anos,177.0,Mil pessoas
UF,21,Maranhão,2017,Branca,5 a 8 anos,124.0,Mil pessoas
UF,21,Maranhão,2017,Branca,9 a 11 anos,70.0,Mil pessoas
UF,21,Maranhão,2017,Branca,12 anos ou mais,289.0,Mil pessoas
UF,21,Maranhão,2017,Preta ou parda,Sem instrução ou menos de 5 anos,1034.0,Mil pessoas
UF,21,Maranhão,2017,Preta ou parda,5 a 8 anos,628.0,Mil pessoas
UF,21,Maranhão,2017,Preta ou parda,9 a 11 anos,383.0,Mil pessoas
UF,21,Maranhão,2017,Preta ou parda,12 anos ou mais,1010.0,Mil pessoas
UF,21,Maranhão,2018,Branca,Sem instrução ou menos de 5 anos,166.0,Mil pessoas
UF,21,Maranhão,2018,Branca,5 a 8 anos,122.0,Mil pessoas
UF,21,Maranhão,2018,Branca,9 a 11 anos,81.0,Mil pessoas
UF,21,Maranhão,2018,Branca,12 anos ou mais,312.0,Mil pessoas
UF,21,Maranhão,2018,Preta ou parda,Sem instrução ou menos de 5 anos,999.0,Mil pessoas
UF,21,Maranhão,2018,Preta ou parda,5 a 8 anos,632.0,Mil pessoas
UF,21,Maranhão,2018,Preta ou parda,9 a 11 anos,382.0,Mil pessoas
UF,21,Maranhão,2018,Preta ou parda,12 anos ou mais,1066.0,Mil pessoas
UF,21,Maranhão,2019,Branca,Sem instrução ou menos de 5 anos,163.0,Mil pessoas
UF,21,Maranhão,2019,Branca,5 a 8 anos,128.0,Mil pessoas
UF,21,Maranhão,2019,Branca,9 a 11 anos,85.0,Mil pessoas
UF,21,Maranhão,2019,Branca,12 anos ou mais,333.0,Mil pessoas
UF,21,Maranhão,2019,Preta ou parda,Sem instrução ou menos de 5 anos,973.0,Mil pessoas
UF,21,Maranhão,2019,Preta ou parda,5 a 8 anos,623.0,Mil pessoas
UF,21,Maranhão,2019,Preta ou parda,9 a 11 anos,384.0,Mil pessoas
UF,21,Maranhão,2019,Preta ou parda,12 anos ou mais,1127.0,Mil pessoas
UF,21,Maranhão,2022,Branca,Sem instrução ou menos de 5 anos,148.0,Mil pessoas
UF,21,Maranhão,2022,Branca,5 a 8 anos,119.0,Mil pessoas
UF,21,Maranhão,2022,Branca,9 a 11 anos,82.0,Mil pessoas
UF,21,Maranhão,2022,Branca,12 anos ou mais,375.0,Mil pessoas
UF,21,Maranhão,2022,Preta ou parda,Sem instrução ou menos de 5 anos,863.0,Mil pessoas
UF,21,Maranhão,2022,Preta ou parda,5 a 8 anos,641.0,Mil pessoas
UF,21,Maranhão,2022,Preta ou parda,9 a 11 anos,431.0,Mil pessoas
UF,21,Maranhão,2022,Preta ou parda,12 anos ou mais,1356.0,Mil pessoas
UF,21,Maranhão,2023,Branca,Sem instrução ou menos de 5 anos,147.0,Mil pessoas
UF,21,Maranhão,2023,Branca,5 a 8 anos,106.0,Mil pessoas
UF,21,Maranhão,2023,Branca,9 a 11 anos,69.0,Mil pessoas
UF,21,Maranhão,2023,Branca,12 anos ou mais,411.0,Mil pessoas
UF,21,Maranhão,2023,Preta ou parda,Sem instrução ou menos de 5 anos,896.0,Mil pessoas
UF,21,Maranhão,2023,Preta ou parda,5 a 8 anos,625.0,Mil pessoas
UF,21,Maranhão,2023,Preta ou parda,9 a 11 anos,436.0,Mil pessoas
UF,21,Maranhão,2023,Preta ou parda,12 anos ou mais,1414.0,Mil pessoas
UF,21,Maranhão,2024,Branca,Sem instrução ou menos de 5 anos,145.0,Mil pessoas
UF,21,Maranhão,2024,Branca,5 a 8 anos,109.0,Mil pessoas
UF,21,Maranhão,2024,Branca,9 a 11 anos,72.0,Mil pessoas
UF,21,Maranhão,2024,Branca,12 anos ou mais,418.0,Mil pessoas
UF,21,Maranhão,2024,Preta ou parda,Sem instrução ou menos de 5 anos,919.0,Mil pessoas
UF,21,Maranhão,2024,Preta ou parda,5 a 8 anos,610.0,Mil pessoas
UF,21,Maranhão,2024,Preta ou parda,9 a 11 anos,449.0,Mil pessoas
UF,21,Maranhão,2024,Preta ou parda,12 anos ou mais,1498.0,Mil pessoas
UF,22,Piauí,2016,Branca,Sem instrução ou menos de 5 anos,102.0,Mil pessoas
UF,22,Piauí,2016,Branca,5 a 8 anos,74.0,Mil pessoas
UF,22,Piauí,2016,Branca,9 a 11 anos,43.0,Mil pessoas
UF,22,Piauí,2016,Branca,12 anos ou mais,162.0,Mil pessoas
UF,22,Piauí,2016,Preta ou parda,Sem instrução ou menos de 5 anos,535.0,Mil pessoas
UF,22,Piauí,2016,Preta ou parda,5 a 8 anos,349.0,Mil pessoas
UF,22,Piauí,2016,Preta ou parda,9 a 11 anos,191.0,Mil pessoas
UF,22,Piauí,2016,Preta ou parda,12 anos ou mais,470.0,Mil pessoas
UF,22,Piauí,2017,Branca,Sem instrução ou menos de 5 anos,101.0,Mil pessoas
UF,22,Piauí,2017,Branca,5 a 8 anos,89.0,Mil pessoas
UF,22,Piauí,2017,Branca,9 a 11 anos,41.0,Mil pessoas
UF,22,Piauí,2017,Branca,12 anos ou mais,171.0,Mil pessoas
UF,22,Piauí,2017,Preta ou parda,Sem instrução ou menos de 5 anos,504.0,Mil pessoas
UF,22,Piauí,2017,Preta ou parda,5 a 8 anos,334.0,Mil pessoas
UF,22,Piauí,2017,Preta ou parda,9 a 11 anos,196.0,Mil pessoas
UF,22,Piauí,2017,Preta ou parda,12 anos ou mais,495.0,Mil pessoas
UF,22,Piauí,2018,Branca,Sem instrução ou menos de 5 anos,91.0,Mil pessoas
UF,22,Piauí,2018,Branca,5 a 8 anos,57.0,Mil pessoas
UF,22,Piauí,2018,Branca,9 a 11 anos,37.0,Mil pessoas
UF,22,Piauí,2018,Branca,12 anos ou mais,163.0,Mil pessoas
UF,22,Piauí,2018,Preta ou parda,Sem instrução ou menos de 5 anos,517.0,Mil pessoas
UF,22,Piauí,2018,Preta ou parda,5 a 8 anos,362.0,Mil pessoas
UF,22,Piauí,2018,Preta ou parda,9 a 11 anos,207.0,Mil pessoas
UF,22,Piauí,2018,Preta ou parda,12 anos ou mais,502.0,Mil pessoas
UF,22,Piauí,2019,Branca,Sem instrução ou menos de 5 anos,87.0,Mil pessoas
UF,22,Piauí,2019,Branca,5 a 8 anos,67.0,Mil pessoas
UF,22,Piauí,2019,Branca,9 a 11 anos,38.0,Mil pessoas
UF,22,Piauí,2019,Branca,12 anos ou mais,152.0,Mil pessoas
UF,22,Piauí,2019,Preta ou parda,Sem instrução ou menos de 5 anos,516.0,Mil pessoas
UF,22,Piauí,2019,Preta ou parda,5 a 8 anos,363.0,Mil pessoas
UF,22,Piauí,2019,Preta ou parda,9 a 11 anos,194.0,Mil pessoas
UF,22,Piauí,2019,Preta ou parda,12 anos ou mais,550.0,Mil pessoas
UF,22,Piauí,2022,Branca,Sem instrução ou menos de 5 anos,107.0,Mil pessoas
UF,22,Piauí,2022,Branca,5 a 8 anos,68.0,Mil pessoas
UF,22,Piauí,2022,Branca,9 a 11 anos,43.0,Mil pessoas
UF,22,Piauí,2022,Branca,12 anos ou mais,208.0,Mil pessoas
UF,22,Piauí,2022,Preta ou parda,Sem instrução ou menos de 5 anos,504.0,Mil pessoas
UF,22,Piauí,2022,Preta ou parda,5 a 8 anos,317.0,Mil pessoas
UF,22,Piauí,2022,Preta ou parda,9 a 11 anos,185.0,Mil pessoas
UF,22,Piauí,2022,Preta ou parda,12 anos ou mais,609.0,Mil pessoas
UF,22,Piauí,2023,Branca,Sem instrução ou menos de 5 anos,101.0,Mil pessoas
UF,22,Piauí,2023,Branca,5 a 8 anos,69.0,Mil pessoas
UF,22,Piauí,2023,Branca,9 a 11 anos,37.0,Mil pessoas
UF,22,Piauí,2023,Branca,12 anos ou mais,206.0,Mil pessoas
UF,22,Piauí,2023,Preta ou parda,Sem instrução ou menos de 5 anos,467.0,Mil pessoas
UF,22,Piauí,2023,Preta ou parda,5 a 8 anos,319.0,Mil pessoas
UF,22,Piauí,2023,Preta ou parda,9 a 11 anos,187.0,Mil pessoas
UF,22,Piauí,2023,Preta ou parda,12 anos ou mais,673.0,Mil pessoas
UF,22,Piauí,2024,Branca,Sem instrução ou menos de 5 anos,85.0,Mil pessoas
UF,22,Piauí,2024,Branca,5 a 8 anos,70.0,Mil pessoas
UF,22,Piauí,2024,Branca,9 a 11 anos,43.0,Mil pessoas
UF,22,Piauí,2024,Branca,12 anos ou mais,220.0,Mil pessoas
UF,22,Piauí,2024,Preta ou parda,Sem instrução ou menos de 5 anos,460.0,Mil pessoas
UF,22,Piauí,2024,Preta ou parda,5 a 8 anos,334.0,Mil pessoas
UF,22,Piauí,2024,Preta ou parda,9 a 11 anos,199.0,Mil pessoas
UF,22,Piauí,2024,Preta ou parda,12 anos ou mais,685.0,Mil pessoas
UF,23,Ceará,2016,Branca,Sem instrução ou menos de 5 anos,347.0,Mil pessoas
UF,23,Ceará,2016,Branca,5 a 8 anos,225.0,Mil pessoas
UF,23,Ceará,2016,Branca,9 a 11 anos,164.0,Mil pessoas
UF,23,Ceará,2016,Branca,12 anos ou mais,644.0,Mil pessoas
UF,23,Ceará,2016,Preta ou parda,Sem instrução ou menos de 5 anos,1292.0,Mil pessoas
UF,23,Ceará,2016,Preta ou parda,5 a 8 anos,748.0,Mil pessoas
UF,23,Ceará,2016,Preta ou parda,9 a 11 anos,546.0,Mil pessoas
UF,23,Ceará,2016,Preta ou parda,12 anos ou mais,1204.0,Mil pessoas
UF,23,Ceará,2017,Branca,Sem instrução ou menos de 5 anos,318.0,Mil pessoas
UF,23,Ceará,2017,Branca,5 a 8 anos,258.0,Mil pessoas
UF,23,Ceará,2017,Branca,9 a 11 anos,176.0,Mil pessoas
UF,23,Ceará,2017,Branca,12 anos ou mais,697.0,Mil pessoas
UF,23,Ceará,2017,Preta ou parda,Sem instrução ou menos de 5 anos,1206.0,Mil pessoas
UF,23,Ceará,2017,Preta ou parda,5 a 8 anos,827.0,Mil pessoas
UF,23,Ceará,2017,Preta ou parda,9 a 11 anos,522.0,Mil pessoas
UF,23,Ceará,2017,Preta ou parda,12 anos ou mais,1346.0,Mil pessoas
UF,23,Ceará,2018,Branca,Sem instrução ou menos de 5 anos,281.0,Mil pessoas
UF,23,Ceará,2018,Branca,5 a 8 anos,247.0,Mil pessoas
UF,23,Ceará,2018,Branca,9 a 11 anos,166.0,Mil pessoas
UF,23,Ceará,2018,Branca,12 anos ou mais,749.0,Mil pessoas
UF,23,Ceará,2018,Preta ou parda,Sem instrução ou menos de 5 anos,1134.0,Mil pessoas
UF,23,Ceará,2018,Preta ou parda,5 a 8 anos,846.0,Mil pessoas
UF,23,Ceará,2018,Preta ou parda,9 a 11 anos,553.0,Mil pessoas
UF,23,Ceará,2018,Preta ou parda,12 anos ou mais,1445.0,Mil pessoas
UF,23,Ceará,2019,Branca,Sem instrução ou menos de 5 anos,326.0,Mil pessoas
UF,23,Ceará,2019,Branca,5 a 8 anos,224.0,Mil pessoas
UF,23,Ceará,2019,Branca,9 a 11 anos,163.0,Mil pessoas
UF,23,Ceará,2019,Branca,12 anos ou mais,760.0,Mil pessoas
UF,23,Ceará,2019,Preta ou parda,Sem instrução ou menos de 5 anos,1152.0,Mil pessoas
UF,23,Ceará,2019,Preta ou parda,5 a 8 anos,817.0,Mil pessoas
UF,23,Ceará,2019,Preta ou parda,9 a 11 anos,547.0,Mil pessoas
UF,23,Ceará,2019,Preta ou parda,12 anos ou mais,1528.0,Mil pessoas
UF,23,Ceará,2022,Branca,Sem instrução ou menos de 5 anos,329.0,Mil pessoas
UF,23,Ceará,2022,Branca,5 a 8 anos,263.0,Mil pessoas
UF,23,Ceará,2022,Branca,9 a 11 anos,203.0,Mil pessoas
UF,23,Ceará,2022,Branca,12 anos ou mais,868.0,Mil pessoas
UF,23,Ceará,2022,Preta ou parda,Sem instrução ou menos de 5 anos,1094.0,Mil pessoas
UF,23,Ceará,2022,Preta ou parda,5 a 8 anos,799.0,Mil pessoas
UF,23,Ceará,2022,Preta ou parda,9 a 11 anos,567.0,Mil pessoas
UF,23,Ceará,2022,Preta ou parda,12 anos ou mais,1763.0,Mil pessoas
UF,23,Ceará,2023,Branca,Sem instrução ou menos de 5 anos,303.0,Mil pessoas
UF,23,Ceará,2023,Branca,5 a 8 anos,223.0,Mil pessoas
UF,23,Ceará,2023,Branca,9 a 11 anos,164.0,Mil pessoas
UF,23,Ceará,2023,Branca,12 anos ou mais,861.0,Mil pessoas
UF,23,Ceará,2023,Preta ou parda,Sem instrução ou menos de 5 anos,1085.0,Mil pessoas
UF,23,Ceará,2023,Preta ou parda,5 a 8 anos,825.0,Mil pessoas
UF,23,Ceará,2023,Preta ou parda,9 a 11 anos,580.0,Mil pessoas
UF,23,Ceará,2023,Preta ou parda,12 anos ou mais,1858.0,Mil pessoas
UF,23,Ceará,2024,Branca,Sem instrução ou menos de 5 anos,294.0,Mil pessoas
UF,23,Ceará,2024,Branca,5 a 8 anos,213.0,Mil pessoas
UF,23,Ceará,2024,Branca,9 a 11 anos,148.0,Mil pessoas
UF,23,Ceará,2024,Branca,12 anos ou mais,886.0,Mil pessoas
UF,23,Ceará,2024,Preta ou parda,Sem instrução ou menos de 5 anos,1094.0,Mil pessoas
UF,23,Ceará,2024,Preta ou parda,5 a 8 anos,828.0,Mil pessoas
UF,23,Ceará,2024,Preta ou parda,9 a 11 anos,622.0,Mil pessoas
UF,23,Ceará,2024,Preta ou parda,12 anos ou mais,1916.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Sem instrução ou menos de 5 anos,157.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,5 a 8 anos,137.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,9 a 11 anos,86.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,12 anos ou mais,364.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Sem instrução ou menos de 5 anos,395.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,5 a 8 anos,307.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,9 a 11 anos,154.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,12 anos ou mais,477.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Sem instrução ou menos de 5 anos,149.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,5 a 8 anos,156.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,9 a 11 anos,73.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,12 anos ou mais,369.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Sem instrução ou menos de 5 anos,391.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,5 a 8 anos,320.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,9 a 11 anos,165.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,12 anos ou mais,485.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Sem instrução ou menos de 5 anos,154.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,5 a 8 anos,150.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,9 a 11 anos,72.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,12 anos ou mais,382.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Sem instrução ou menos de 5 anos,353.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,5 a 8 anos,341.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,9 a 11 anos,146.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,12 anos ou mais,513.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Sem instrução ou menos de 5 anos,155.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,5 a 8 anos,142.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,9 a 11 anos,87.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,12 anos ou mais,406.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Sem instrução ou menos de 5 anos,376.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,5 a 8 anos,325.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,9 a 11 anos,163.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,12 anos ou mais,537.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Sem instrução ou menos de 5 anos,143.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,5 a 8 anos,139.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,9 a 11 anos,89.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,12 anos ou mais,470.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Sem instrução ou menos de 5 anos,336.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,5 a 8 anos,335.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,9 a 11 anos,211.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,12 anos ou mais,584.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Sem instrução ou menos de 5 anos,138.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,5 a 8 anos,147.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,9 a 11 anos,85.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,12 anos ou mais,487.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Sem instrução ou menos de 5 anos,345.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,5 a 8 anos,319.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,9 a 11 anos,190.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,12 anos ou mais,634.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Sem instrução ou menos de 5 anos,152.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,5 a 8 anos,145.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,9 a 11 anos,75.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,12 anos ou mais,501.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Sem instrução ou menos de 5 anos,315.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,5 a 8 anos,283.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,9 a 11 anos,185.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,12 anos ou mais,695.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Sem instrução ou menos de 5 anos,198.0,Mil pessoas
UF,25,Paraíba,2016,Branca,5 a 8 anos,168.0,Mil pessoas
UF,25,Paraíba,2016,Branca,9 a 11 anos,70.0,Mil pessoas
UF,25,Paraíba,2016,Branca,12 anos ou mais,340.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Sem instrução ou menos de 5 anos,519.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,5 a 8 anos,371.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,9 a 11 anos,170.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,12 anos ou mais,478.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Sem instrução ou menos de 5 anos,184.0,Mil pessoas
UF,25,Paraíba,2017,Branca,5 a 8 anos,143.0,Mil pessoas
UF,25,Paraíba,2017,Branca,9 a 11 anos,71.0,Mil pessoas
