"Tabela 7129 - Pessoas de 14 anos ou mais de idade, por cor ou raça e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,24,Rio Grande do Norte,2016,Branca,Sem instrução,72.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Ensino fundamental incompleto ou equivalente,283.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Ensino fundamental completo ou equivalente,76.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Ensino médio incompleto ou equivalente,82.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Ensino médio completo ou equivalente,286.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Ensino superior incompleto ou equivalente,48.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Branca,Superior completo,132.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Sem instrução,153.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,697.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Ensino fundamental completo ou equivalente,126.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Ensino médio incompleto ou equivalente,161.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Ensino médio completo ou equivalente,400.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Ensino superior incompleto ou equivalente,66.0,Mil pessoas
UF,24,Rio Grande do Norte,2016,Preta ou parda,Superior completo,134.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Sem instrução,56.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Ensino fundamental incompleto ou equivalente,308.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Ensino fundamental completo ou equivalente,74.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Ensino médio incompleto ou equivalente,75.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Ensino médio completo ou equivalente,262.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Ensino superior incompleto ou equivalente,55.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Branca,Superior completo,131.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Sem instrução,133.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,727.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Ensino fundamental completo ou equivalente,139.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Ensino médio incompleto ou equivalente,159.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Ensino médio completo ou equivalente,429.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Ensino superior incompleto ou equivalente,59.0,Mil pessoas
UF,24,Rio Grande do Norte,2017,Preta ou parda,Superior completo,136.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Sem instrução,49.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Ensino fundamental incompleto ou equivalente,319.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Ensino fundamental completo ou equivalente,73.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Ensino médio incompleto ou equivalente,70.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Ensino médio completo ou equivalente,278.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Ensino superior incompleto ou equivalente,55.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Branca,Superior completo,162.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Sem instrução,112.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,726.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Ensino fundamental completo ou equivalente,138.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Ensino médio incompleto ou equivalente,137.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Ensino médio completo ou equivalente,420.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Ensino superior incompleto ou equivalente,86.0,Mil pessoas
UF,24,Rio Grande do Norte,2018,Preta ou parda,Superior completo,141.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Sem instrução,52.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Ensino fundamental incompleto ou equivalente,298.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Ensino fundamental completo ou equivalente,66.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Ensino médio incompleto ou equivalente,86.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Ensino médio completo ou equivalente,258.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Ensino superior incompleto ou equivalente,65.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Branca,Superior completo,179.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Sem instrução,137.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,699.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Ensino fundamental completo ou equivalente,145.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Ensino médio incompleto ou equivalente,148.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Ensino médio completo ou equivalente,409.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Ensino superior incompleto ou equivalente,71.0,Mil pessoas
UF,24,Rio Grande do Norte,2019,Preta ou parda,Superior completo,174.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Sem instrução,64.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Ensino fundamental incompleto ou equivalente,262.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Ensino médio incompleto ou equivalente,79.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Ensino médio completo ou equivalente,305.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Ensino superior incompleto ou equivalente,73.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Branca,Superior completo,185.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Sem instrução,140.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,642.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Ensino fundamental completo ou equivalente,167.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Ensino médio incompleto ou equivalente,185.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Ensino médio completo ou equivalente,479.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Ensino superior incompleto ou equivalente,66.0,Mil pessoas
UF,24,Rio Grande do Norte,2022,Preta ou parda,Superior completo,171.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Sem instrução,64.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Ensino fundamental incompleto ou equivalente,268.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Ensino fundamental completo ou equivalente,70.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Ensino médio incompleto ou equivalente,80.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Ensino médio completo ou equivalente,315.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Ensino superior incompleto ou equivalente,64.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Branca,Superior completo,193.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Sem instrução,159.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,631.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Ensino fundamental completo ou equivalente,149.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Ensino médio incompleto ou equivalente,168.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Ensino médio completo ou equivalente,513.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Ensino superior incompleto ou equivalente,67.0,Mil pessoas
UF,24,Rio Grande do Norte,2023,Preta ou parda,Superior completo,177.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Sem instrução,75.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Ensino fundamental incompleto ou equivalente,270.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Ensino fundamental completo ou equivalente,67.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Ensino médio incompleto ou equivalente,84.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Ensino médio completo ou equivalente,330.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Ensino superior incompleto ou equivalente,65.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Branca,Superior completo,199.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Sem instrução,138.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,562.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Ensino fundamental completo ou equivalente,154.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Ensino médio incompleto ou equivalente,166.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Ensino médio completo ou equivalente,521.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Ensino superior incompleto ou equivalente,75.0,Mil pessoas
UF,24,Rio Grande do Norte,2024,Preta ou parda,Superior completo,226.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Sem instrução,91.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Ensino fundamental incompleto ou equivalente,347.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Ensino fundamental completo ou equivalente,71.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Ensino médio incompleto ou equivalente,76.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Ensino médio completo ou equivalente,238.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Ensino superior incompleto ou equivalente,62.0,Mil pessoas
UF,25,Paraíba,2016,Branca,Superior completo,145.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Sem instrução,238.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,838.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Ensino fundamental completo ou equivalente,167.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Ensino médio incompleto ou equivalente,161.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Ensino médio completo ou equivalente,427.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Ensino superior incompleto ou equivalente,75.0,Mil pessoas
UF,25,Paraíba,2016,Preta ou parda,Superior completo,125.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Sem instrução,86.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Ensino fundamental incompleto ou equivalente,313.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Ensino fundamental completo ou equivalente,74.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Ensino médio incompleto ou equivalente,72.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Ensino médio completo ou equivalente,233.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Ensino superior incompleto ou equivalente,60.0,Mil pessoas
UF,25,Paraíba,2017,Branca,Superior completo,146.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Sem instrução,228.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,856.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Ensino fundamental completo ou equivalente,175.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Ensino médio incompleto ou equivalente,156.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Ensino médio completo ou equivalente,454.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Ensino superior incompleto ou equivalente,79.0,Mil pessoas
UF,25,Paraíba,2017,Preta ou parda,Superior completo,169.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Sem instrução,85.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Ensino fundamental incompleto ou equivalente,321.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Ensino fundamental completo ou equivalente,77.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Ensino médio incompleto ou equivalente,70.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Ensino médio completo ou equivalente,245.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Ensino superior incompleto ou equivalente,57.0,Mil pessoas
UF,25,Paraíba,2018,Branca,Superior completo,138.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Sem instrução,243.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,842.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Ensino fundamental completo ou equivalente,151.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Ensino médio incompleto ou equivalente,156.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Ensino médio completo ou equivalente,487.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Ensino superior incompleto ou equivalente,80.0,Mil pessoas
UF,25,Paraíba,2018,Preta ou parda,Superior completo,170.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Sem instrução,77.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Ensino fundamental incompleto ou equivalente,334.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Ensino fundamental completo ou equivalente,67.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Ensino médio incompleto ou equivalente,75.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Ensino médio completo ou equivalente,230.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Ensino superior incompleto ou equivalente,55.0,Mil pessoas
UF,25,Paraíba,2019,Branca,Superior completo,152.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Sem instrução,228.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,856.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Ensino fundamental completo ou equivalente,160.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Ensino médio incompleto ou equivalente,156.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Ensino médio completo ou equivalente,477.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Ensino superior incompleto ou equivalente,88.0,Mil pessoas
UF,25,Paraíba,2019,Preta ou parda,Superior completo,189.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Sem instrução,78.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Ensino fundamental incompleto ou equivalente,306.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Ensino fundamental completo ou equivalente,60.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Ensino médio incompleto ou equivalente,78.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Ensino médio completo ou equivalente,257.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Ensino superior incompleto ou equivalente,47.0,Mil pessoas
UF,25,Paraíba,2022,Branca,Superior completo,160.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Sem instrução,245.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,784.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Ensino fundamental completo ou equivalente,171.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Ensino médio incompleto ou equivalente,209.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Ensino médio completo ou equivalente,542.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Ensino superior incompleto ou equivalente,79.0,Mil pessoas
UF,25,Paraíba,2022,Preta ou parda,Superior completo,171.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Sem instrução,85.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Ensino fundamental incompleto ou equivalente,286.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Ensino fundamental completo ou equivalente,71.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Ensino médio incompleto ou equivalente,81.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Ensino médio completo ou equivalente,276.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Ensino superior incompleto ou equivalente,58.0,Mil pessoas
UF,25,Paraíba,2023,Branca,Superior completo,178.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Sem instrução,237.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,755.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Ensino fundamental completo ou equivalente,154.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Ensino médio incompleto ou equivalente,197.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Ensino médio completo ou equivalente,557.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Ensino superior incompleto ou equivalente,76.0,Mil pessoas
UF,25,Paraíba,2023,Preta ou parda,Superior completo,178.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Sem instrução,73.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Ensino fundamental incompleto ou equivalente,284.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Ensino fundamental completo ou equivalente,82.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Ensino médio incompleto ou equivalente,83.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Ensino médio completo ou equivalente,287.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Ensino superior incompleto ou equivalente,63.0,Mil pessoas
UF,25,Paraíba,2024,Branca,Superior completo,197.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Sem instrução,212.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,753.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Ensino fundamental completo ou equivalente,160.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Ensino médio incompleto ou equivalente,185.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Ensino médio completo ou equivalente,572.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Ensino superior incompleto ou equivalente,84.0,Mil pessoas
UF,25,Paraíba,2024,Preta ou parda,Superior completo,207.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Sem instrução,184.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Ensino fundamental incompleto ou equivalente,613.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Ensino fundamental completo ou equivalente,178.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Ensino médio incompleto ou equivalente,150.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Ensino médio completo ou equivalente,581.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Ensino superior incompleto ou equivalente,133.0,Mil pessoas
UF,26,Pernambuco,2016,Branca,Superior completo,361.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Sem instrução,537.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,1907.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Ensino fundamental completo ou equivalente,444.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Ensino médio incompleto ou equivalente,409.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Ensino médio completo ou equivalente,1339.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Ensino superior incompleto ou equivalente,150.0,Mil pessoas
UF,26,Pernambuco,2016,Preta ou parda,Superior completo,342.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Sem instrução,165.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Ensino fundamental incompleto ou equivalente,592.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Ensino fundamental completo ou equivalente,150.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Ensino médio incompleto ou equivalente,150.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Ensino médio completo ou equivalente,590.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Ensino superior incompleto ou equivalente,106.0,Mil pessoas
UF,26,Pernambuco,2017,Branca,Superior completo,371.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Sem instrução,546.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,1916.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Ensino fundamental completo ou equivalente,450.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Ensino médio incompleto ou equivalente,437.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Ensino médio completo ou equivalente,1431.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Ensino superior incompleto ou equivalente,160.0,Mil pessoas
UF,26,Pernambuco,2017,Preta ou parda,Superior completo,324.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Sem instrução,155.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Ensino fundamental incompleto ou equivalente,622.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Ensino fundamental completo ou equivalente,167.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Ensino médio incompleto ou equivalente,155.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Ensino médio completo ou equivalente,644.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Ensino superior incompleto ou equivalente,154.0,Mil pessoas
UF,26,Pernambuco,2018,Branca,Superior completo,407.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Sem instrução,449.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,1800.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Ensino fundamental completo ou equivalente,404.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Ensino médio incompleto ou equivalente,411.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Ensino médio completo ou equivalente,1449.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Ensino superior incompleto ou equivalente,192.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Superior completo,408.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Sem instrução,148.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino fundamental incompleto ou equivalente,605.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino fundamental completo ou equivalente,157.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino médio incompleto ou equivalente,143.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino médio completo ou equivalente,677.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino superior incompleto ou equivalente,145.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Superior completo,423.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Sem instrução,450.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,1744.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino fundamental completo ou equivalente,451.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino médio incompleto ou equivalente,433.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino médio completo ou equivalente,1472.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino superior incompleto ou equivalente,200.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Superior completo,421.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Sem instrução,204.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino fundamental incompleto ou equivalente,610.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino fundamental completo ou equivalente,177.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino médio incompleto ou equivalente,169.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino médio completo ou equivalente,769.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino superior incompleto ou equivalente,138.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Superior completo,394.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Sem instrução,468.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,1639.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino fundamental completo ou equivalente,424.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino médio incompleto ou equivalente,411.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino médio completo ou equivalente,1612.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino superior incompleto ou equivalente,164.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Superior completo,423.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Sem instrução,184.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino fundamental incompleto ou equivalente,647.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino fundamental completo ou equivalente,175.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino médio incompleto ou equivalente,173.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino médio completo ou equivalente,832.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino superior incompleto ou equivalente,142.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Superior completo,455.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Sem instrução,417.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,1576.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino fundamental completo ou equivalente,422.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino médio incompleto ou equivalente,426.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino médio completo ou equivalente,1614.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino superior incompleto ou equivalente,186.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Superior completo,480.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Sem instrução,158.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino fundamental incompleto ou equivalente,632.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino fundamental completo ou equivalente,182.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino médio incompleto ou equivalente,183.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino médio completo ou equivalente,773.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino superior incompleto ou equivalente,151.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Superior completo,446.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Sem instrução,397.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,1630.0,Mil pessoas
