"Tabela 7126 - Número médio de anos de estudo das pessoas de 15 anos ou mais, por sexo e grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,25,Paraíba,2017,Mulheres,18 a 24 anos,11.1,%
UF,25,Paraíba,2017,Mulheres,25 anos ou mais,8.2,%
UF,25,Paraíba,2017,Mulheres,25 a 39 anos,10.3,%
UF,25,Paraíba,2017,Mulheres,40 a 59 anos,8.0,%
UF,25,Paraíba,2017,Mulheres,60 anos ou mais,5.1,%
UF,25,Paraíba,2018,Homens,15 anos ou mais,7.8,%
UF,25,Paraíba,2018,Homens,15 a 17 anos,8.5,%
UF,25,Paraíba,2018,Homens,18 a 29 anos,10.0,%
UF,25,Paraíba,2018,Homens,18 a 24 anos,10.0,%
UF,25,Paraíba,2018,Homens,25 anos ou mais,7.2,%
UF,25,Paraíba,2018,Homens,25 a 39 anos,9.3,%
UF,25,Paraíba,2018,Homens,40 a 59 anos,6.6,%
UF,25,Paraíba,2018,Homens,60 anos ou mais,4.2,%
UF,25,Paraíba,2018,Mulheres,15 anos ou mais,8.7,%
UF,25,Paraíba,2018,Mulheres,15 a 17 anos,9.0,%
UF,25,Paraíba,2018,Mulheres,18 a 29 anos,11.0,%
UF,25,Paraíba,2018,Mulheres,18 a 24 anos,11.1,%
UF,25,Paraíba,2018,Mulheres,25 anos ou mais,8.3,%
UF,25,Paraíba,2018,Mulheres,25 a 39 anos,10.5,%
UF,25,Paraíba,2018,Mulheres,40 a 59 anos,8.2,%
UF,25,Paraíba,2018,Mulheres,60 anos ou mais,5.1,%
UF,25,Paraíba,2019,Homens,15 anos ou mais,7.9,%
UF,25,Paraíba,2019,Homens,15 a 17 anos,8.4,%
UF,25,Paraíba,2019,Homens,18 a 29 anos,10.2,%
UF,25,Paraíba,2019,Homens,18 a 24 anos,10.3,%
UF,25,Paraíba,2019,Homens,25 anos ou mais,7.4,%
UF,25,Paraíba,2019,Homens,25 a 39 anos,9.7,%
UF,25,Paraíba,2019,Homens,40 a 59 anos,6.7,%
UF,25,Paraíba,2019,Homens,60 anos ou mais,4.3,%
UF,25,Paraíba,2019,Mulheres,15 anos ou mais,8.8,%
UF,25,Paraíba,2019,Mulheres,15 a 17 anos,9.0,%
UF,25,Paraíba,2019,Mulheres,18 a 29 anos,11.1,%
UF,25,Paraíba,2019,Mulheres,18 a 24 anos,11.1,%
UF,25,Paraíba,2019,Mulheres,25 anos ou mais,8.4,%
UF,25,Paraíba,2019,Mulheres,25 a 39 anos,10.6,%
UF,25,Paraíba,2019,Mulheres,40 a 59 anos,8.3,%
UF,25,Paraíba,2019,Mulheres,60 anos ou mais,5.2,%
UF,25,Paraíba,2022,Homens,15 anos ou mais,8.1,%
UF,25,Paraíba,2022,Homens,15 a 17 anos,8.9,%
UF,25,Paraíba,2022,Homens,18 a 29 anos,10.8,%
UF,25,Paraíba,2022,Homens,18 a 24 anos,10.7,%
UF,25,Paraíba,2022,Homens,25 anos ou mais,7.6,%
UF,25,Paraíba,2022,Homens,25 a 39 anos,10.0,%
UF,25,Paraíba,2022,Homens,40 a 59 anos,6.7,%
UF,25,Paraíba,2022,Homens,60 anos ou mais,4.6,%
UF,25,Paraíba,2022,Mulheres,15 anos ou mais,9.0,%
UF,25,Paraíba,2022,Mulheres,15 a 17 anos,9.3,%
UF,25,Paraíba,2022,Mulheres,18 a 29 anos,11.2,%
UF,25,Paraíba,2022,Mulheres,18 a 24 anos,11.4,%
UF,25,Paraíba,2022,Mulheres,25 anos ou mais,8.6,%
UF,25,Paraíba,2022,Mulheres,25 a 39 anos,11.1,%
UF,25,Paraíba,2022,Mulheres,40 a 59 anos,8.1,%
UF,25,Paraíba,2022,Mulheres,60 anos ou mais,5.4,%
UF,25,Paraíba,2023,Homens,15 anos ou mais,8.3,%
UF,25,Paraíba,2023,Homens,15 a 17 anos,9.0,%
UF,25,Paraíba,2023,Homens,18 a 29 anos,11.1,%
UF,25,Paraíba,2023,Homens,18 a 24 anos,11.0,%
UF,25,Paraíba,2023,Homens,25 anos ou mais,7.8,%
UF,25,Paraíba,2023,Homens,25 a 39 anos,10.1,%
UF,25,Paraíba,2023,Homens,40 a 59 anos,6.9,%
UF,25,Paraíba,2023,Homens,60 anos ou mais,5.0,%
UF,25,Paraíba,2023,Mulheres,15 anos ou mais,9.2,%
UF,25,Paraíba,2023,Mulheres,15 a 17 anos,9.3,%
UF,25,Paraíba,2023,Mulheres,18 a 29 anos,11.3,%
UF,25,Paraíba,2023,Mulheres,18 a 24 anos,11.4,%
UF,25,Paraíba,2023,Mulheres,25 anos ou mais,8.9,%
UF,25,Paraíba,2023,Mulheres,25 a 39 anos,11.0,%
UF,25,Paraíba,2023,Mulheres,40 a 59 anos,8.6,%
UF,25,Paraíba,2023,Mulheres,60 anos ou mais,6.0,%
UF,25,Paraíba,2024,Homens,15 anos ou mais,8.5,%
UF,25,Paraíba,2024,Homens,15 a 17 anos,8.9,%
UF,25,Paraíba,2024,Homens,18 a 29 anos,11.1,%
UF,25,Paraíba,2024,Homens,18 a 24 anos,10.9,%
UF,25,Paraíba,2024,Homens,25 anos ou mais,7.9,%
UF,25,Paraíba,2024,Homens,25 a 39 anos,10.3,%
UF,25,Paraíba,2024,Homens,40 a 59 anos,7.3,%
UF,25,Paraíba,2024,Homens,60 anos ou mais,5.2,%
UF,25,Paraíba,2024,Mulheres,15 anos ou mais,9.4,%
UF,25,Paraíba,2024,Mulheres,15 a 17 anos,9.2,%
UF,25,Paraíba,2024,Mulheres,18 a 29 anos,11.5,%
UF,25,Paraíba,2024,Mulheres,18 a 24 anos,11.8,%
UF,25,Paraíba,2024,Mulheres,25 anos ou mais,9.0,%
UF,25,Paraíba,2024,Mulheres,25 a 39 anos,11.5,%
UF,25,Paraíba,2024,Mulheres,40 a 59 anos,8.8,%
UF,25,Paraíba,2024,Mulheres,60 anos ou mais,5.9,%
UF,26,Pernambuco,2016,Homens,15 anos ou mais,8.1,%
UF,26,Pernambuco,2016,Homens,15 a 17 anos,8.2,%
UF,26,Pernambuco,2016,Homens,18 a 29 anos,9.9,%
UF,26,Pernambuco,2016,Homens,18 a 24 anos,9.9,%
UF,26,Pernambuco,2016,Homens,25 anos ou mais,7.8,%
UF,26,Pernambuco,2016,Homens,25 a 39 anos,9.4,%
UF,26,Pernambuco,2016,Homens,40 a 59 anos,7.3,%
UF,26,Pernambuco,2016,Homens,60 anos ou mais,5.0,%
UF,26,Pernambuco,2016,Mulheres,15 anos ou mais,8.8,%
UF,26,Pernambuco,2016,Mulheres,15 a 17 anos,9.0,%
UF,26,Pernambuco,2016,Mulheres,18 a 29 anos,10.9,%
UF,26,Pernambuco,2016,Mulheres,18 a 24 anos,11.0,%
UF,26,Pernambuco,2016,Mulheres,25 anos ou mais,8.4,%
UF,26,Pernambuco,2016,Mulheres,25 a 39 anos,10.6,%
UF,26,Pernambuco,2016,Mulheres,40 a 59 anos,8.3,%
UF,26,Pernambuco,2016,Mulheres,60 anos ou mais,5.1,%
UF,26,Pernambuco,2017,Homens,15 anos ou mais,8.4,%
UF,26,Pernambuco,2017,Homens,15 a 17 anos,8.5,%
UF,26,Pernambuco,2017,Homens,18 a 29 anos,10.2,%
UF,26,Pernambuco,2017,Homens,18 a 24 anos,10.2,%
UF,26,Pernambuco,2017,Homens,25 anos ou mais,8.0,%
UF,26,Pernambuco,2017,Homens,25 a 39 anos,9.6,%
UF,26,Pernambuco,2017,Homens,40 a 59 anos,7.6,%
UF,26,Pernambuco,2017,Homens,60 anos ou mais,5.1,%
UF,26,Pernambuco,2017,Mulheres,15 anos ou mais,9.0,%
UF,26,Pernambuco,2017,Mulheres,15 a 17 anos,9.1,%
UF,26,Pernambuco,2017,Mulheres,18 a 29 anos,11.1,%
UF,26,Pernambuco,2017,Mulheres,18 a 24 anos,11.1,%
UF,26,Pernambuco,2017,Mulheres,25 anos ou mais,8.6,%
UF,26,Pernambuco,2017,Mulheres,25 a 39 anos,10.6,%
UF,26,Pernambuco,2017,Mulheres,40 a 59 anos,8.4,%
UF,26,Pernambuco,2017,Mulheres,60 anos ou mais,5.3,%
UF,26,Pernambuco,2018,Homens,15 anos ou mais,8.7,%
UF,26,Pernambuco,2018,Homens,15 a 17 anos,8.4,%
UF,26,Pernambuco,2018,Homens,18 a 29 anos,10.6,%
UF,26,Pernambuco,2018,Homens,18 a 24 anos,10.6,%
UF,26,Pernambuco,2018,Homens,25 anos ou mais,8.4,%
UF,26,Pernambuco,2018,Homens,25 a 39 anos,10.1,%
UF,26,Pernambuco,2018,Homens,40 a 59 anos,7.9,%
UF,26,Pernambuco,2018,Homens,60 anos ou mais,5.6,%
UF,26,Pernambuco,2018,Mulheres,15 anos ou mais,9.3,%
UF,26,Pernambuco,2018,Mulheres,15 a 17 anos,9.2,%
UF,26,Pernambuco,2018,Mulheres,18 a 29 anos,11.3,%
UF,26,Pernambuco,2018,Mulheres,18 a 24 anos,11.3,%
UF,26,Pernambuco,2018,Mulheres,25 anos ou mais,8.9,%
UF,26,Pernambuco,2018,Mulheres,25 a 39 anos,11.0,%
UF,26,Pernambuco,2018,Mulheres,40 a 59 anos,8.8,%
UF,26,Pernambuco,2018,Mulheres,60 anos ou mais,5.6,%
UF,26,Pernambuco,2019,Homens,15 anos ou mais,8.8,%
UF,26,Pernambuco,2019,Homens,15 a 17 anos,8.7,%
UF,26,Pernambuco,2019,Homens,18 a 29 anos,10.7,%
UF,26,Pernambuco,2019,Homens,18 a 24 anos,10.7,%
UF,26,Pernambuco,2019,Homens,25 anos ou mais,8.4,%
UF,26,Pernambuco,2019,Homens,25 a 39 anos,10.1,%
UF,26,Pernambuco,2019,Homens,40 a 59 anos,8.1,%
UF,26,Pernambuco,2019,Homens,60 anos ou mais,5.5,%
UF,26,Pernambuco,2019,Mulheres,15 anos ou mais,9.4,%
UF,26,Pernambuco,2019,Mulheres,15 a 17 anos,9.5,%
UF,26,Pernambuco,2019,Mulheres,18 a 29 anos,11.3,%
UF,26,Pernambuco,2019,Mulheres,18 a 24 anos,11.5,%
UF,26,Pernambuco,2019,Mulheres,25 anos ou mais,9.1,%
UF,26,Pernambuco,2019,Mulheres,25 a 39 anos,11.3,%
UF,26,Pernambuco,2019,Mulheres,40 a 59 anos,8.8,%
UF,26,Pernambuco,2019,Mulheres,60 anos ou mais,5.6,%
UF,26,Pernambuco,2022,Homens,15 anos ou mais,8.8,%
UF,26,Pernambuco,2022,Homens,15 a 17 anos,8.8,%
UF,26,Pernambuco,2022,Homens,18 a 29 anos,11.0,%
UF,26,Pernambuco,2022,Homens,18 a 24 anos,10.9,%
UF,26,Pernambuco,2022,Homens,25 anos ou mais,8.4,%
UF,26,Pernambuco,2022,Homens,25 a 39 anos,10.4,%
UF,26,Pernambuco,2022,Homens,40 a 59 anos,8.1,%
UF,26,Pernambuco,2022,Homens,60 anos ou mais,5.5,%
UF,26,Pernambuco,2022,Mulheres,15 anos ou mais,9.4,%
UF,26,Pernambuco,2022,Mulheres,15 a 17 anos,9.4,%
UF,26,Pernambuco,2022,Mulheres,18 a 29 anos,11.5,%
UF,26,Pernambuco,2022,Mulheres,18 a 24 anos,11.5,%
UF,26,Pernambuco,2022,Mulheres,25 anos ou mais,9.1,%
UF,26,Pernambuco,2022,Mulheres,25 a 39 anos,11.2,%
UF,26,Pernambuco,2022,Mulheres,40 a 59 anos,9.0,%
UF,26,Pernambuco,2022,Mulheres,60 anos ou mais,6.0,%
UF,26,Pernambuco,2023,Homens,15 anos ou mais,9.1,%
UF,26,Pernambuco,2023,Homens,15 a 17 anos,9.1,%
UF,26,Pernambuco,2023,Homens,18 a 29 anos,11.2,%
UF,26,Pernambuco,2023,Homens,18 a 24 anos,11.1,%
UF,26,Pernambuco,2023,Homens,25 anos ou mais,8.7,%
UF,26,Pernambuco,2023,Homens,25 a 39 anos,10.5,%
UF,26,Pernambuco,2023,Homens,40 a 59 anos,8.5,%
UF,26,Pernambuco,2023,Homens,60 anos ou mais,5.9,%
UF,26,Pernambuco,2023,Mulheres,15 anos ou mais,9.7,%
UF,26,Pernambuco,2023,Mulheres,15 a 17 anos,9.4,%
UF,26,Pernambuco,2023,Mulheres,18 a 29 anos,11.7,%
UF,26,Pernambuco,2023,Mulheres,18 a 24 anos,11.8,%
UF,26,Pernambuco,2023,Mulheres,25 anos ou mais,9.3,%
UF,26,Pernambuco,2023,Mulheres,25 a 39 anos,11.4,%
UF,26,Pernambuco,2023,Mulheres,40 a 59 anos,9.4,%
UF,26,Pernambuco,2023,Mulheres,60 anos ou mais,6.3,%
UF,26,Pernambuco,2024,Homens,15 anos ou mais,9.1,%
UF,26,Pernambuco,2024,Homens,15 a 17 anos,9.1,%
UF,26,Pernambuco,2024,Homens,18 a 29 anos,11.1,%
UF,26,Pernambuco,2024,Homens,18 a 24 anos,11.0,%
UF,26,Pernambuco,2024,Homens,25 anos ou mais,8.7,%
UF,26,Pernambuco,2024,Homens,25 a 39 anos,10.6,%
UF,26,Pernambuco,2024,Homens,40 a 59 anos,8.4,%
UF,26,Pernambuco,2024,Homens,60 anos ou mais,6.0,%
UF,26,Pernambuco,2024,Mulheres,15 anos ou mais,9.7,%
UF,26,Pernambuco,2024,Mulheres,15 a 17 anos,9.5,%
UF,26,Pernambuco,2024,Mulheres,18 a 29 anos,11.8,%
UF,26,Pernambuco,2024,Mulheres,18 a 24 anos,11.8,%
UF,26,Pernambuco,2024,Mulheres,25 anos ou mais,9.4,%
UF,26,Pernambuco,2024,Mulheres,25 a 39 anos,11.5,%
UF,26,Pernambuco,2024,Mulheres,40 a 59 anos,9.4,%
UF,26,Pernambuco,2024,Mulheres,60 anos ou mais,6.5,%
UF,27,Alagoas,2016,Homens,15 anos ou mais,7.3,%
UF,27,Alagoas,2016,Homens,15 a 17 anos,8.0,%
UF,27,Alagoas,2016,Homens,18 a 29 anos,9.2,%
UF,27,Alagoas,2016,Homens,18 a 24 anos,9.1,%
UF,27,Alagoas,2016,Homens,25 anos ou mais,6.7,%
UF,27,Alagoas,2016,Homens,25 a 39 anos,8.3,%
UF,27,Alagoas,2016,Homens,40 a 59 anos,6.2,%
UF,27,Alagoas,2016,Homens,60 anos ou mais,4.2,%
UF,27,Alagoas,2016,Mulheres,15 anos ou mais,7.9,%
UF,27,Alagoas,2016,Mulheres,15 a 17 anos,8.8,%
UF,27,Alagoas,2016,Mulheres,18 a 29 anos,10.2,%
UF,27,Alagoas,2016,Mulheres,18 a 24 anos,10.2,%
UF,27,Alagoas,2016,Mulheres,25 anos ou mais,7.2,%
UF,27,Alagoas,2016,Mulheres,25 a 39 anos,9.4,%
UF,27,Alagoas,2016,Mulheres,40 a 59 anos,6.8,%
UF,27,Alagoas,2016,Mulheres,60 anos ou mais,3.8,%
UF,27,Alagoas,2017,Homens,15 anos ou mais,7.4,%
UF,27,Alagoas,2017,Homens,15 a 17 anos,8.1,%
UF,27,Alagoas,2017,Homens,18 a 29 anos,9.4,%
UF,27,Alagoas,2017,Homens,18 a 24 anos,9.4,%
UF,27,Alagoas,2017,Homens,25 anos ou mais,6.9,%
UF,27,Alagoas,2017,Homens,25 a 39 anos,8.6,%
UF,27,Alagoas,2017,Homens,40 a 59 anos,6.4,%
UF,27,Alagoas,2017,Homens,60 anos ou mais,4.2,%
UF,27,Alagoas,2017,Mulheres,15 anos ou mais,8.0,%
UF,27,Alagoas,2017,Mulheres,15 a 17 anos,9.1,%
UF,27,Alagoas,2017,Mulheres,18 a 29 anos,10.3,%
UF,27,Alagoas,2017,Mulheres,18 a 24 anos,10.4,%
UF,27,Alagoas,2017,Mulheres,25 anos ou mais,7.5,%
UF,27,Alagoas,2017,Mulheres,25 a 39 anos,9.6,%
UF,27,Alagoas,2017,Mulheres,40 a 59 anos,7.2,%
UF,27,Alagoas,2017,Mulheres,60 anos ou mais,4.2,%
UF,27,Alagoas,2018,Homens,15 anos ou mais,7.7,%
UF,27,Alagoas,2018,Homens,15 a 17 anos,8.3,%
UF,27,Alagoas,2018,Homens,18 a 29 anos,9.9,%
UF,27,Alagoas,2018,Homens,18 a 24 anos,10.0,%
UF,27,Alagoas,2018,Homens,25 anos ou mais,7.1,%
UF,27,Alagoas,2018,Homens,25 a 39 anos,9.1,%
UF,27,Alagoas,2018,Homens,40 a 59 anos,6.7,%
UF,27,Alagoas,2018,Homens,60 anos ou mais,4.1,%
UF,27,Alagoas,2018,Mulheres,15 anos ou mais,8.3,%
UF,27,Alagoas,2018,Mulheres,15 a 17 anos,8.9,%
UF,27,Alagoas,2018,Mulheres,18 a 29 anos,10.6,%
UF,27,Alagoas,2018,Mulheres,18 a 24 anos,10.6,%
UF,27,Alagoas,2018,Mulheres,25 anos ou mais,7.8,%
UF,27,Alagoas,2018,Mulheres,25 a 39 anos,9.9,%
UF,27,Alagoas,2018,Mulheres,40 a 59 anos,7.5,%
UF,27,Alagoas,2018,Mulheres,60 anos ou mais,4.5,%
UF,27,Alagoas,2019,Homens,15 anos ou mais,7.9,%
UF,27,Alagoas,2019,Homens,15 a 17 anos,8.2,%
UF,27,Alagoas,2019,Homens,18 a 29 anos,10.1,%
UF,27,Alagoas,2019,Homens,18 a 24 anos,10.0,%
UF,27,Alagoas,2019,Homens,25 anos ou mais,7.3,%
UF,27,Alagoas,2019,Homens,25 a 39 anos,9.2,%
UF,27,Alagoas,2019,Homens,40 a 59 anos,6.8,%
UF,27,Alagoas,2019,Homens,60 anos ou mais,4.7,%
UF,27,Alagoas,2019,Mulheres,15 anos ou mais,8.4,%
UF,27,Alagoas,2019,Mulheres,15 a 17 anos,9.1,%
UF,27,Alagoas,2019,Mulheres,18 a 29 anos,10.5,%
UF,27,Alagoas,2019,Mulheres,18 a 24 anos,10.6,%
UF,27,Alagoas,2019,Mulheres,25 anos ou mais,7.9,%
UF,27,Alagoas,2019,Mulheres,25 a 39 anos,10.1,%
UF,27,Alagoas,2019,Mulheres,40 a 59 anos,7.6,%
UF,27,Alagoas,2019,Mulheres,60 anos ou mais,4.8,%
UF,27,Alagoas,2022,Homens,15 anos ou mais,8.3,%
UF,27,Alagoas,2022,Homens,15 a 17 anos,8.9,%
UF,27,Alagoas,2022,Homens,18 a 29 anos,10.4,%
UF,27,Alagoas,2022,Homens,18 a 24 anos,10.4,%
UF,27,Alagoas,2022,Homens,25 anos ou mais,7.9,%
UF,27,Alagoas,2022,Homens,25 a 39 anos,9.8,%
UF,27,Alagoas,2022,Homens,40 a 59 anos,7.4,%
UF,27,Alagoas,2022,Homens,60 anos ou mais,4.9,%
UF,27,Alagoas,2022,Mulheres,15 anos ou mais,9.0,%
UF,27,Alagoas,2022,Mulheres,15 a 17 anos,9.2,%
UF,27,Alagoas,2022,Mulheres,18 a 29 anos,11.2,%
UF,27,Alagoas,2022,Mulheres,18 a 24 anos,11.3,%
UF,27,Alagoas,2022,Mulheres,25 anos ou mais,8.6,%
UF,27,Alagoas,2022,Mulheres,25 a 39 anos,10.7,%
UF,27,Alagoas,2022,Mulheres,40 a 59 anos,8.2,%
UF,27,Alagoas,2022,Mulheres,60 anos ou mais,5.4,%
UF,27,Alagoas,2023,Homens,15 anos ou mais,8.5,%
UF,27,Alagoas,2023,Homens,15 a 17 anos,8.9,%
UF,27,Alagoas,2023,Homens,18 a 29 anos,10.7,%
UF,27,Alagoas,2023,Homens,18 a 24 anos,10.7,%
UF,27,Alagoas,2023,Homens,25 anos ou mais,8.0,%
UF,27,Alagoas,2023,Homens,25 a 39 anos,10.1,%
UF,27,Alagoas,2023,Homens,40 a 59 anos,7.5,%
UF,27,Alagoas,2023,Homens,60 anos ou mais,4.7,%
UF,27,Alagoas,2023,Mulheres,15 anos ou mais,9.2,%
UF,27,Alagoas,2023,Mulheres,15 a 17 anos,9.2,%
UF,27,Alagoas,2023,Mulheres,18 a 29 anos,11.3,%
UF,27,Alagoas,2023,Mulheres,18 a 24 anos,11.4,%
UF,27,Alagoas,2023,Mulheres,25 anos ou mais,8.8,%
UF,27,Alagoas,2023,Mulheres,25 a 39 anos,11.0,%
UF,27,Alagoas,2023,Mulheres,40 a 59 anos,8.4,%
UF,27,Alagoas,2023,Mulheres,60 anos ou mais,5.5,%
UF,27,Alagoas,2024,Homens,15 anos ou mais,8.6,%
UF,27,Alagoas,2024,Homens,15 a 17 anos,8.9,%
UF,27,Alagoas,2024,Homens,18 a 29 anos,10.7,%
UF,27,Alagoas,2024,Homens,18 a 24 anos,10.7,%
UF,27,Alagoas,2024,Homens,25 anos ou mais,8.1,%
UF,27,Alagoas,2024,Homens,25 a 39 anos,10.3,%
UF,27,Alagoas,2024,Homens,40 a 59 anos,7.6,%
UF,27,Alagoas,2024,Homens,60 anos ou mais,5.0,%
UF,27,Alagoas,2024,Mulheres,15 anos ou mais,9.2,%
UF,27,Alagoas,2024,Mulheres,15 a 17 anos,9.3,%
UF,27,Alagoas,2024,Mulheres,18 a 29 anos,11.4,%
UF,27,Alagoas,2024,Mulheres,18 a 24 anos,11.4,%
UF,27,Alagoas,2024,Mulheres,25 anos ou mais,8.8,%
UF,27,Alagoas,2024,Mulheres,25 a 39 anos,11.2,%
UF,27,Alagoas,2024,Mulheres,40 a 59 anos,8.6,%
UF,27,Alagoas,2024,Mulheres,60 anos ou mais,5.1,%
UF,28,Sergipe,2016,Homens,15 anos ou mais,7.9,%
UF,28,Sergipe,2016,Homens,15 a 17 anos,7.6,%
UF,28,Sergipe,2016,Homens,18 a 29 anos,9.5,%
UF,28,Sergipe,2016,Homens,18 a 24 anos,9.6,%
UF,28,Sergipe,2016,Homens,25 anos ou mais,7.6,%
UF,28,Sergipe,2016,Homens,25 a 39 anos,9.2,%
UF,28,Sergipe,2016,Homens,40 a 59 anos,7.3,%
UF,28,Sergipe,2016,Homens,60 anos ou mais,4.3,%
UF,28,Sergipe,2016,Mulheres,15 anos ou mais,8.6,%
UF,28,Sergipe,2016,Mulheres,15 a 17 anos,8.5,%
UF,28,Sergipe,2016,Mulheres,18 a 29 anos,10.6,%
UF,28,Sergipe,2016,Mulheres,18 a 24 anos,10.7,%
UF,28,Sergipe,2016,Mulheres,25 anos ou mais,8.2,%
UF,28,Sergipe,2016,Mulheres,25 a 39 anos,10.3,%
UF,28,Sergipe,2016,Mulheres,40 a 59 anos,7.8,%
UF,28,Sergipe,2016,Mulheres,60 anos ou mais,4.3,%
UF,28,Sergipe,2017,Homens,15 anos ou mais,8.1,%
UF,28,Sergipe,2017,Homens,15 a 17 anos,7.9,%
UF,28,Sergipe,2017,Homens,18 a 29 anos,9.8,%
UF,28,Sergipe,2017,Homens,18 a 24 anos,10.0,%
UF,28,Sergipe,2017,Homens,25 anos ou mais,7.7,%
UF,28,Sergipe,2017,Homens,25 a 39 anos,9.4,%
UF,28,Sergipe,2017,Homens,40 a 59 anos,7.6,%
UF,28,Sergipe,2017,Homens,60 anos ou mais,4.1,%
UF,28,Sergipe,2017,Mulheres,15 anos ou mais,8.7,%
UF,28,Sergipe,2017,Mulheres,15 a 17 anos,8.7,%
UF,28,Sergipe,2017,Mulheres,18 a 29 anos,10.9,%
UF,28,Sergipe,2017,Mulheres,18 a 24 anos,11.0,%
UF,28,Sergipe,2017,Mulheres,25 anos ou mais,8.3,%
UF,28,Sergipe,2017,Mulheres,25 a 39 anos,10.4,%
UF,28,Sergipe,2017,Mulheres,40 a 59 anos,8.1,%
UF,28,Sergipe,2017,Mulheres,60 anos ou mais,4.3,%
UF,28,Sergipe,2018,Homens,15 anos ou mais,8.1,%
UF,28,Sergipe,2018,Homens,15 a 17 anos,7.9,%
UF,28,Sergipe,2018,Homens,18 a 29 anos,9.8,%
UF,28,Sergipe,2018,Homens,18 a 24 anos,9.7,%
UF,28,Sergipe,2018,Homens,25 anos ou mais,7.7,%
UF,28,Sergipe,2018,Homens,25 a 39 anos,9.4,%
UF,28,Sergipe,2018,Homens,40 a 59 anos,7.1,%
UF,28,Sergipe,2018,Homens,60 anos ou mais,4.8,%
UF,28,Sergipe,2018,Mulheres,15 anos ou mais,8.7,%
UF,28,Sergipe,2018,Mulheres,15 a 17 anos,8.3,%
UF,28,Sergipe,2018,Mulheres,18 a 29 anos,10.6,%
UF,28,Sergipe,2018,Mulheres,18 a 24 anos,10.8,%
UF,28,Sergipe,2018,Mulheres,25 anos ou mais,8.4,%
UF,28,Sergipe,2018,Mulheres,25 a 39 anos,10.5,%
UF,28,Sergipe,2018,Mulheres,40 a 59 anos,7.9,%
UF,28,Sergipe,2018,Mulheres,60 anos ou mais,4.8,%
UF,28,Sergipe,2019,Homens,15 anos ou mais,8.3,%
UF,28,Sergipe,2019,Homens,15 a 17 anos,7.9,%
UF,28,Sergipe,2019,Homens,18 a 29 anos,9.9,%
UF,28,Sergipe,2019,Homens,18 a 24 anos,9.9,%
UF,28,Sergipe,2019,Homens,25 anos ou mais,8.0,%
UF,28,Sergipe,2019,Homens,25 a 39 anos,9.6,%
UF,28,Sergipe,2019,Homens,40 a 59 anos,7.4,%
UF,28,Sergipe,2019,Homens,60 anos ou mais,4.9,%
UF,28,Sergipe,2019,Mulheres,15 anos ou mais,9.0,%
UF,28,Sergipe,2019,Mulheres,15 a 17 anos,8.4,%
UF,28,Sergipe,2019,Mulheres,18 a 29 anos,10.8,%
UF,28,Sergipe,2019,Mulheres,18 a 24 anos,11.0,%
UF,28,Sergipe,2019,Mulheres,25 anos ou mais,8.7,%
UF,28,Sergipe,2019,Mulheres,25 a 39 anos,10.6,%
UF,28,Sergipe,2019,Mulheres,40 a 59 anos,8.5,%
UF,28,Sergipe,2019,Mulheres,60 anos ou mais,4.9,%
UF,28,Sergipe,2022,Homens,15 anos ou mais,8.6,%
UF,28,Sergipe,2022,Homens,15 a 17 anos,8.8,%
UF,28,Sergipe,2022,Homens,18 a 29 anos,10.4,%
UF,28,Sergipe,2022,Homens,18 a 24 anos,10.4,%
UF,28,Sergipe,2022,Homens,25 anos ou mais,8.2,%
UF,28,Sergipe,2022,Homens,25 a 39 anos,10.0,%
UF,28,Sergipe,2022,Homens,40 a 59 anos,7.6,%
UF,28,Sergipe,2022,Homens,60 anos ou mais,5.1,%
UF,28,Sergipe,2022,Mulheres,15 anos ou mais,9.3,%
UF,28,Sergipe,2022,Mulheres,15 a 17 anos,9.1,%
UF,28,Sergipe,2022,Mulheres,18 a 29 anos,11.0,%
UF,28,Sergipe,2022,Mulheres,18 a 24 anos,11.0,%
UF,28,Sergipe,2022,Mulheres,25 anos ou mais,9.0,%
UF,28,Sergipe,2022,Mulheres,25 a 39 anos,11.0,%
UF,28,Sergipe,2022,Mulheres,40 a 59 anos,8.9,%
UF,28,Sergipe,2022,Mulheres,60 anos ou mais,5.5,%
UF,28,Sergipe,2023,Homens,15 anos ou mais,8.8,%
UF,28,Sergipe,2023,Homens,15 a 17 anos,8.6,%
UF,28,Sergipe,2023,Homens,18 a 29 anos,10.3,%
UF,28,Sergipe,2023,Homens,18 a 24 anos,10.6,%
UF,28,Sergipe,2023,Homens,25 anos ou mais,8.5,%
UF,28,Sergipe,2023,Homens,25 a 39 anos,10.5,%
UF,28,Sergipe,2023,Homens,40 a 59 anos,7.8,%
UF,28,Sergipe,2023,Homens,60 anos ou mais,5.6,%
UF,28,Sergipe,2023,Mulheres,15 anos ou mais,9.6,%
UF,28,Sergipe,2023,Mulheres,15 a 17 anos,9.3,%
UF,28,Sergipe,2023,Mulheres,18 a 29 anos,11.1,%
UF,28,Sergipe,2023,Mulheres,18 a 24 anos,11.4,%
UF,28,Sergipe,2023,Mulheres,25 anos ou mais,9.3,%
UF,28,Sergipe,2023,Mulheres,25 a 39 anos,11.5,%
UF,28,Sergipe,2023,Mulheres,40 a 59 anos,9.1,%
UF,28,Sergipe,2023,Mulheres,60 anos ou mais,5.9,%
