"Tabela 7442 - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, de todos os trabalhos, a preços médios do último ano, por grupo de idade",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,14 a 17 anos,651.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,18 a 29 anos,1740.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,18 e 19 anos,956.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,20 a 24 anos,1581.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,25 a 29 anos,1949.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,30 a 39 anos,2449.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,40 a 49 anos,2564.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,50 a 59 anos,2776.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2022,60 anos ou mais,3285.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,14 a 17 anos,700.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,18 a 29 anos,1636.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,18 e 19 anos,961.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,20 a 24 anos,1279.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,25 a 29 anos,1964.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,30 a 39 anos,2214.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,40 a 49 anos,2948.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,50 a 59 anos,3008.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2023,60 anos ou mais,3470.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,14 a 17 anos,538.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,18 a 29 anos,1623.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,18 e 19 anos,1207.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,20 a 24 anos,1479.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,25 a 29 anos,1809.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,30 a 39 anos,2829.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,40 a 49 anos,2921.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,50 a 59 anos,3192.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,24,Rio Grande do Norte,2024,60 anos ou mais,3362.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,14 a 17 anos,651.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,18 a 29 anos,1390.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,18 e 19 anos,875.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,20 a 24 anos,1242.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,25 a 29 anos,1646.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,30 a 39 anos,1882.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,40 a 49 anos,2219.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,50 a 59 anos,2131.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2012,60 anos ou mais,1898.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,14 a 17 anos,440.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,18 a 29 anos,1438.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,18 e 19 anos,884.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,20 a 24 anos,1190.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,25 a 29 anos,1802.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,30 a 39 anos,2006.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,40 a 49 anos,2094.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,50 a 59 anos,2230.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2013,60 anos ou mais,2024.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,14 a 17 anos,645.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,18 a 29 anos,1553.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,18 e 19 anos,910.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,20 a 24 anos,1353.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,25 a 29 anos,1818.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,30 a 39 anos,2099.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,40 a 49 anos,2416.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,50 a 59 anos,2680.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2014,60 anos ou mais,2402.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,14 a 17 anos,569.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,18 a 29 anos,1502.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,18 e 19 anos,1071.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,20 a 24 anos,1328.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,25 a 29 anos,1733.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,30 a 39 anos,2218.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,40 a 49 anos,2465.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,50 a 59 anos,3009.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2015,60 anos ou mais,2490.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,14 a 17 anos,541.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,18 a 29 anos,1344.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,18 e 19 anos,955.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,20 a 24 anos,1176.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,25 a 29 anos,1523.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,30 a 39 anos,1932.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,40 a 49 anos,2188.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,50 a 59 anos,2655.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2016,60 anos ou mais,3818.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,14 a 17 anos,384.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,18 a 29 anos,1529.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,18 e 19 anos,801.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,20 a 24 anos,1182.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,25 a 29 anos,1913.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,30 a 39 anos,2321.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,40 a 49 anos,2518.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,50 a 59 anos,2699.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2017,60 anos ou mais,3319.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,14 a 17 anos,528.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,18 a 29 anos,1476.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,18 e 19 anos,838.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,20 a 24 anos,1204.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,25 a 29 anos,1790.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,30 a 39 anos,2193.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,40 a 49 anos,2444.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,50 a 59 anos,2720.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2018,60 anos ou mais,2685.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,14 a 17 anos,647.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,18 a 29 anos,1361.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,18 e 19 anos,917.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,20 a 24 anos,1108.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,25 a 29 anos,1637.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,30 a 39 anos,2295.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,40 a 49 anos,2732.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,50 a 59 anos,2479.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2019,60 anos ou mais,2338.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,14 a 17 anos,488.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,18 a 29 anos,1395.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,18 e 19 anos,821.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,20 a 24 anos,1157.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,25 a 29 anos,1644.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,30 a 39 anos,2557.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,40 a 49 anos,2455.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,50 a 59 anos,2385.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2020,60 anos ou mais,2444.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,14 a 17 anos,616.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,18 a 29 anos,1389.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,18 e 19 anos,747.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,20 a 24 anos,1284.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,25 a 29 anos,1544.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,30 a 39 anos,2729.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,40 a 49 anos,1893.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,50 a 59 anos,2374.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2021,60 anos ou mais,3447.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2022,14 a 17 anos,441.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2022,18 a 29 anos,1371.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2022,18 e 19 anos,904.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2022,20 a 24 anos,1118.0,Reais
"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido em todos os trabalhos, a preços médios do último ano",UF,25,Paraíba,2022,25 a 29 anos,1618.0,Reais
