"Tabela 7135 - Pessoas de 25 anos ou mais de idade, por cor ou raça e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
UF,26,Pernambuco,2018,Preta ou parda,Ensino superior incompleto ou equivalente,114.0,Mil pessoas
UF,26,Pernambuco,2018,Preta ou parda,Superior completo,390.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Sem instrução,145.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino fundamental incompleto ou equivalente,510.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino fundamental completo ou equivalente,107.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino médio incompleto ou equivalente,69.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino médio completo ou equivalente,520.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Ensino superior incompleto ou equivalente,80.0,Mil pessoas
UF,26,Pernambuco,2019,Branca,Superior completo,406.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Sem instrução,440.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,1424.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino fundamental completo ou equivalente,272.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino médio incompleto ou equivalente,182.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino médio completo ou equivalente,1085.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Ensino superior incompleto ou equivalente,119.0,Mil pessoas
UF,26,Pernambuco,2019,Preta ou parda,Superior completo,389.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Sem instrução,201.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino fundamental incompleto ou equivalente,514.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino fundamental completo ou equivalente,113.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino médio incompleto ou equivalente,74.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino médio completo ou equivalente,601.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Ensino superior incompleto ou equivalente,78.0,Mil pessoas
UF,26,Pernambuco,2022,Branca,Superior completo,374.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Sem instrução,454.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,1363.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino fundamental completo ou equivalente,308.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino médio incompleto ou equivalente,191.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino médio completo ou equivalente,1240.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Ensino superior incompleto ou equivalente,87.0,Mil pessoas
UF,26,Pernambuco,2022,Preta ou parda,Superior completo,397.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Sem instrução,180.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino fundamental incompleto ou equivalente,552.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino fundamental completo ou equivalente,125.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino médio incompleto ou equivalente,75.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino médio completo ou equivalente,653.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Ensino superior incompleto ou equivalente,69.0,Mil pessoas
UF,26,Pernambuco,2023,Branca,Superior completo,441.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Sem instrução,406.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,1345.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino fundamental completo ou equivalente,283.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino médio incompleto ou equivalente,186.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino médio completo ou equivalente,1259.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Ensino superior incompleto ou equivalente,109.0,Mil pessoas
UF,26,Pernambuco,2023,Preta ou parda,Superior completo,447.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Sem instrução,155.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino fundamental incompleto ou equivalente,543.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino fundamental completo ou equivalente,114.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino médio incompleto ou equivalente,80.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino médio completo ou equivalente,606.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Ensino superior incompleto ou equivalente,82.0,Mil pessoas
UF,26,Pernambuco,2024,Branca,Superior completo,428.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Sem instrução,391.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,1396.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino fundamental completo ou equivalente,277.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino médio incompleto ou equivalente,195.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino médio completo ou equivalente,1322.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Ensino superior incompleto ou equivalente,116.0,Mil pessoas
UF,26,Pernambuco,2024,Preta ou parda,Superior completo,484.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Sem instrução,60.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Ensino fundamental incompleto ou equivalente,137.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Ensino fundamental completo ou equivalente,28.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Ensino médio incompleto ou equivalente,17.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Ensino médio completo ou equivalente,95.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Ensino superior incompleto ou equivalente,15.0,Mil pessoas
UF,27,Alagoas,2016,Branca,Superior completo,69.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Sem instrução,271.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,581.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Ensino fundamental completo ou equivalente,101.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Ensino médio incompleto ou equivalente,60.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Ensino médio completo ou equivalente,273.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Ensino superior incompleto ou equivalente,38.0,Mil pessoas
UF,27,Alagoas,2016,Preta ou parda,Superior completo,85.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Sem instrução,64.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Ensino fundamental incompleto ou equivalente,145.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Ensino fundamental completo ou equivalente,30.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Ensino médio incompleto ou equivalente,16.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Ensino médio completo ou equivalente,94.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Ensino superior incompleto ou equivalente,15.0,Mil pessoas
UF,27,Alagoas,2017,Branca,Superior completo,67.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Sem instrução,258.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,605.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Ensino fundamental completo ou equivalente,96.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Ensino médio incompleto ou equivalente,63.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Ensino médio completo ou equivalente,318.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Ensino superior incompleto ou equivalente,35.0,Mil pessoas
UF,27,Alagoas,2017,Preta ou parda,Superior completo,92.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Sem instrução,52.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Ensino fundamental incompleto ou equivalente,137.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Ensino fundamental completo ou equivalente,25.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Ensino médio incompleto ou equivalente,17.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Ensino médio completo ou equivalente,110.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Ensino superior incompleto ou equivalente,14.0,Mil pessoas
UF,27,Alagoas,2018,Branca,Superior completo,90.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Sem instrução,254.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,600.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Ensino fundamental completo ou equivalente,102.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Ensino médio incompleto ou equivalente,63.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Ensino médio completo ou equivalente,316.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Ensino superior incompleto ou equivalente,30.0,Mil pessoas
UF,27,Alagoas,2018,Preta ou parda,Superior completo,106.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Sem instrução,54.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Ensino fundamental incompleto ou equivalente,146.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Ensino fundamental completo ou equivalente,30.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Ensino médio incompleto ou equivalente,19.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Ensino médio completo ou equivalente,111.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Ensino superior incompleto ou equivalente,16.0,Mil pessoas
UF,27,Alagoas,2019,Branca,Superior completo,100.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Sem instrução,240.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,581.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Ensino fundamental completo ou equivalente,106.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Ensino médio incompleto ou equivalente,67.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Ensino médio completo ou equivalente,311.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Ensino superior incompleto ou equivalente,28.0,Mil pessoas
UF,27,Alagoas,2019,Preta ou parda,Superior completo,129.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Sem instrução,52.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Ensino fundamental incompleto ou equivalente,160.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Ensino fundamental completo ou equivalente,33.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Ensino médio incompleto ou equivalente,22.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Ensino médio completo ou equivalente,130.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Ensino superior incompleto ou equivalente,22.0,Mil pessoas
UF,27,Alagoas,2022,Branca,Superior completo,99.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Sem instrução,198.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,541.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Ensino fundamental completo ou equivalente,95.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Ensino médio incompleto ou equivalente,82.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Ensino médio completo ou equivalente,341.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Ensino superior incompleto ou equivalente,50.0,Mil pessoas
UF,27,Alagoas,2022,Preta ou parda,Superior completo,156.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Sem instrução,47.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Ensino fundamental incompleto ou equivalente,148.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Ensino fundamental completo ou equivalente,30.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Ensino médio incompleto ou equivalente,24.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Ensino médio completo ou equivalente,135.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Ensino superior incompleto ou equivalente,22.0,Mil pessoas
UF,27,Alagoas,2023,Branca,Superior completo,103.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Sem instrução,205.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,508.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Ensino fundamental completo ou equivalente,105.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Ensino médio incompleto ou equivalente,80.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Ensino médio completo ou equivalente,370.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Ensino superior incompleto ou equivalente,54.0,Mil pessoas
UF,27,Alagoas,2023,Preta ou parda,Superior completo,159.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Sem instrução,51.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Ensino fundamental incompleto ou equivalente,143.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Ensino fundamental completo ou equivalente,32.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Ensino médio incompleto ou equivalente,19.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Ensino médio completo ou equivalente,143.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Ensino superior incompleto ou equivalente,23.0,Mil pessoas
UF,27,Alagoas,2024,Branca,Superior completo,118.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Sem instrução,210.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,500.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Ensino fundamental completo ou equivalente,96.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Ensino médio incompleto ou equivalente,78.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Ensino médio completo ou equivalente,391.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Ensino superior incompleto ou equivalente,49.0,Mil pessoas
UF,27,Alagoas,2024,Preta ou parda,Superior completo,169.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Sem instrução,33.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Ensino fundamental incompleto ou equivalente,98.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Ensino fundamental completo ou equivalente,19.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Ensino médio incompleto ou equivalente,10.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Ensino médio completo ou equivalente,66.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Ensino superior incompleto ou equivalente,8.0,Mil pessoas
UF,28,Sergipe,2016,Branca,Superior completo,51.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Sem instrução,142.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,391.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Ensino fundamental completo ou equivalente,65.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Ensino médio incompleto ou equivalente,40.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Ensino médio completo ou equivalente,239.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Ensino superior incompleto ou equivalente,32.0,Mil pessoas
UF,28,Sergipe,2016,Preta ou parda,Superior completo,102.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Sem instrução,26.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Ensino fundamental incompleto ou equivalente,94.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Ensino fundamental completo ou equivalente,15.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Ensino médio incompleto ou equivalente,10.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Ensino médio completo ou equivalente,64.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Ensino superior incompleto ou equivalente,12.0,Mil pessoas
UF,28,Sergipe,2017,Branca,Superior completo,49.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Sem instrução,126.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,421.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Ensino fundamental completo ou equivalente,77.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Ensino médio incompleto ou equivalente,55.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Ensino médio completo ou equivalente,243.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Ensino superior incompleto ou equivalente,37.0,Mil pessoas
UF,28,Sergipe,2017,Preta ou parda,Superior completo,99.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Sem instrução,25.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Ensino fundamental incompleto ou equivalente,102.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Ensino fundamental completo ou equivalente,13.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Ensino médio incompleto ou equivalente,13.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Ensino médio completo ou equivalente,64.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Ensino superior incompleto ou equivalente,11.0,Mil pessoas
UF,28,Sergipe,2018,Branca,Superior completo,55.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Sem instrução,124.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,404.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Ensino médio incompleto ou equivalente,52.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Ensino médio completo ou equivalente,242.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Ensino superior incompleto ou equivalente,33.0,Mil pessoas
UF,28,Sergipe,2018,Preta ou parda,Superior completo,102.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Sem instrução,22.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Ensino fundamental incompleto ou equivalente,111.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Ensino fundamental completo ou equivalente,16.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Ensino médio incompleto ou equivalente,8.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Ensino médio completo ou equivalente,72.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Ensino superior incompleto ou equivalente,15.0,Mil pessoas
UF,28,Sergipe,2019,Branca,Superior completo,61.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Sem instrução,105.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Ensino fundamental incompleto ou equivalente,423.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Ensino fundamental completo ou equivalente,65.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Ensino médio incompleto ou equivalente,52.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Ensino médio completo ou equivalente,266.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Ensino superior incompleto ou equivalente,35.0,Mil pessoas
UF,28,Sergipe,2019,Preta ou parda,Superior completo,109.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Sem instrução,30.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Ensino fundamental incompleto ou equivalente,100.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Ensino fundamental completo ou equivalente,22.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Ensino médio incompleto ou equivalente,12.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Ensino médio completo ou equivalente,103.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Ensino superior incompleto ou equivalente,15.0,Mil pessoas
UF,28,Sergipe,2022,Branca,Superior completo,64.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Sem instrução,112.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Ensino fundamental incompleto ou equivalente,407.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Ensino fundamental completo ou equivalente,69.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Ensino médio incompleto ou equivalente,60.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Ensino médio completo ou equivalente,274.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Ensino superior incompleto ou equivalente,47.0,Mil pessoas
UF,28,Sergipe,2022,Preta ou parda,Superior completo,119.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Sem instrução,30.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Ensino fundamental incompleto ou equivalente,108.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Ensino fundamental completo ou equivalente,22.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Ensino médio incompleto ou equivalente,13.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Ensino médio completo ou equivalente,78.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Ensino superior incompleto ou equivalente,13.0,Mil pessoas
UF,28,Sergipe,2023,Branca,Superior completo,69.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Sem instrução,102.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Ensino fundamental incompleto ou equivalente,361.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Ensino fundamental completo ou equivalente,69.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Ensino médio incompleto ou equivalente,64.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Ensino médio completo ou equivalente,305.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Ensino superior incompleto ou equivalente,39.0,Mil pessoas
UF,28,Sergipe,2023,Preta ou parda,Superior completo,151.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Sem instrução,27.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Ensino fundamental incompleto ou equivalente,94.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Ensino fundamental completo ou equivalente,24.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Ensino médio incompleto ou equivalente,16.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Ensino médio completo ou equivalente,95.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Ensino superior incompleto ou equivalente,14.0,Mil pessoas
UF,28,Sergipe,2024,Branca,Superior completo,73.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Sem instrução,103.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Ensino fundamental incompleto ou equivalente,393.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Ensino médio incompleto ou equivalente,59.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Ensino médio completo ou equivalente,315.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Ensino superior incompleto ou equivalente,38.0,Mil pessoas
UF,28,Sergipe,2024,Preta ou parda,Superior completo,154.0,Mil pessoas
UF,29,Bahia,2016,Branca,Sem instrução,211.0,Mil pessoas
UF,29,Bahia,2016,Branca,Ensino fundamental incompleto ou equivalente,546.0,Mil pessoas
UF,29,Bahia,2016,Branca,Ensino fundamental completo ou equivalente,78.0,Mil pessoas
UF,29,Bahia,2016,Branca,Ensino médio incompleto ou equivalente,64.0,Mil pessoas
UF,29,Bahia,2016,Branca,Ensino médio completo ou equivalente,418.0,Mil pessoas
UF,29,Bahia,2016,Branca,Ensino superior incompleto ou equivalente,50.0,Mil pessoas
UF,29,Bahia,2016,Branca,Superior completo,246.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Sem instrução,965.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Ensino fundamental incompleto ou equivalente,2607.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Ensino fundamental completo ou equivalente,394.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Ensino médio incompleto ou equivalente,368.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Ensino médio completo ou equivalente,1893.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Ensino superior incompleto ou equivalente,215.0,Mil pessoas
UF,29,Bahia,2016,Preta ou parda,Superior completo,547.0,Mil pessoas
UF,29,Bahia,2017,Branca,Sem instrução,209.0,Mil pessoas
UF,29,Bahia,2017,Branca,Ensino fundamental incompleto ou equivalente,514.0,Mil pessoas
UF,29,Bahia,2017,Branca,Ensino fundamental completo ou equivalente,82.0,Mil pessoas
UF,29,Bahia,2017,Branca,Ensino médio incompleto ou equivalente,54.0,Mil pessoas
UF,29,Bahia,2017,Branca,Ensino médio completo ou equivalente,423.0,Mil pessoas
UF,29,Bahia,2017,Branca,Ensino superior incompleto ou equivalente,55.0,Mil pessoas
UF,29,Bahia,2017,Branca,Superior completo,292.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Sem instrução,990.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Ensino fundamental incompleto ou equivalente,2659.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Ensino fundamental completo ou equivalente,389.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Ensino médio incompleto ou equivalente,372.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Ensino médio completo ou equivalente,1909.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Ensino superior incompleto ou equivalente,196.0,Mil pessoas
UF,29,Bahia,2017,Preta ou parda,Superior completo,565.0,Mil pessoas
UF,29,Bahia,2018,Branca,Sem instrução,206.0,Mil pessoas
UF,29,Bahia,2018,Branca,Ensino fundamental incompleto ou equivalente,478.0,Mil pessoas
UF,29,Bahia,2018,Branca,Ensino fundamental completo ou equivalente,71.0,Mil pessoas
UF,29,Bahia,2018,Branca,Ensino médio incompleto ou equivalente,63.0,Mil pessoas
UF,29,Bahia,2018,Branca,Ensino médio completo ou equivalente,436.0,Mil pessoas
UF,29,Bahia,2018,Branca,Ensino superior incompleto ou equivalente,57.0,Mil pessoas
UF,29,Bahia,2018,Branca,Superior completo,289.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Sem instrução,1012.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Ensino fundamental incompleto ou equivalente,2669.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Ensino fundamental completo ou equivalente,412.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Ensino médio incompleto ou equivalente,376.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Ensino médio completo ou equivalente,1973.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Ensino superior incompleto ou equivalente,255.0,Mil pessoas
UF,29,Bahia,2018,Preta ou parda,Superior completo,618.0,Mil pessoas
UF,29,Bahia,2019,Branca,Sem instrução,176.0,Mil pessoas
UF,29,Bahia,2019,Branca,Ensino fundamental incompleto ou equivalente,501.0,Mil pessoas
UF,29,Bahia,2019,Branca,Ensino fundamental completo ou equivalente,75.0,Mil pessoas
UF,29,Bahia,2019,Branca,Ensino médio incompleto ou equivalente,50.0,Mil pessoas
UF,29,Bahia,2019,Branca,Ensino médio completo ou equivalente,421.0,Mil pessoas
